Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
hcollc-coltsfoot-leaf-2oz-tussilago-farfara,Coltsfoot Leaf 2oz (Tussilago farfara),"Coltsfoot or known as Tussilago Farfa, Horse Foot, Foalswort, Horsehoof, Bull's Foot. Originating in Europe and it gets its name because the plant leaves resemble a colt's foot. Long association with respiratory disorders throughout history. In magic it makes a great ingredient for wealth, increasing psychic awareness, soothing the atmosphere, bringing peace of mind, prosperity, induces visions and love magic. 2oz in leaf cut to be stored in an airtight container away from light, moisture, and heat. No detectable fragrance.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HCOLLC,136,shopify,19,deny,manual,6.44,,TRUE,TRUE,,https://www.azuregreen.net/images/HCOLLC.jpg,1,Coltsfoot Leaf 2oz (Tussilago farfara),FALSE,active
hcollcb-1-lb-coltsfoot-leaf-cut-tussilago-farfara,1 Lb Coltsfoot Leaf cut (Tussilago farfara),"Coltsfoot or known as Tussilago Farfa, Horse Foot, Foalswort, Horsehoof, Bull's Foot. Originating in Europe and it gets its name because the plant leaves resemble a colt's foot. Long association with respiratory disorders throughout history. In magic it makes a great ingredient for wealth, increasing psychic awareness, soothing the atmosphere, bringing peace of mind, prosperity, induces visions and love magic. 1lb in leaf cut to be stored in an airtight container away from light, moisture, and heat. No detectable fragrance.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Money & Success,Love, Attraction & Relationships,Good Luck, Prosperity & Manifesting,Intuition, Visions & Astral Travel,Peace, Happiness & Relaxation,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HCOLLCB,816,shopify,191,deny,manual,28.54,,TRUE,TRUE,,https://www.azuregreen.net/images/HCOLLC.jpg,1,1 Lb Coltsfoot Leaf cut (Tussilago farfara),FALSE,active
hcomlc-comfrey-leaf-2oz-symphytum-officinale,Comfrey Leaf 2oz (Symphytum officinale),"Wild Crafted Comfrey leaf or known as Symphytum Officinale, Bruisewort or Knitbone originating in Europe. Used historically as a topical anti-inflammatory agent. Magically it is used in spells for money, safe travels, grounding, strengthening energy shields, protection from theft, calling spirits, stability, endurance, and in real estate. 2oz in leaf cut with a grass like scent. Store in a sealed container away from light and heat. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Youth & Beauty,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HCOMLC,136,shopify,30,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/HCOMLC.jpg,1,Comfrey Leaf 2oz (Symphytum officinale),FALSE,active
hcomlcb-1-lb-comfrey-leaf-cut-symphytum-officinale,1 Lb Comfrey Leaf cut (Symphytum officinale),"Wild Crafted Comfrey leaf or known as Symphytum Officinale, Bruisewort or Knitbone originating in Europe. Used historically as a topical anti-inflammatory agent. Magically it is used in spells for money, safe travels, grounding, strengthening energy shields, protection from theft, calling spirits, stability, endurance, and in real estate. 1lb in leaf cut with a grass like scent. Store in a sealed container away from light and heat. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Protection & Evil Eye,Money & Success,Energy, Power & Motivation,Wisdom & Spiritual Growth,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HCOMLCB,816,shopify,6,deny,manual,38.94,,TRUE,TRUE,,https://www.azuregreen.net/images/HCOMLC.jpg,1,1 Lb Comfrey Leaf cut (Symphytum officinale),FALSE,active
hcomrc-comfrey-root-2oz-symphytum-officinale,Comfrey Root 2oz (Symphytum officinale),"Comfrey leaf or known as Symphytum Officinale, Bruisewort or Knitbone originating in Europe. Used historically as a topical anti-inflammatory agent. Magically it is used in spells for money, safe travels, grounding, strengthening energy shields, protection from theft, calling spirits, stability, endurance, and in real estate. 2oz in root cut with a grass like scent. Store in a sealed container away from light and heat.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HCOMRC,181,shopify,26,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/HCOMRC.jpg,1,Comfrey Root 2oz (Symphytum officinale),FALSE,active
hcomrcb-1-lb-comfrey-root-cut-symphytum-officinale,1 Lb Comfrey Root cut (Symphytum officinale),"Comfrey leaf or known as Symphytum Officinale, Bruisewort or Knitbone originating in Europe. Used historically as a topical anti-inflammatory agent. Magically it is used in spells for money, safe travels, grounding, strengthening energy shields, protection from theft, calling spirits, stability, endurance, and in real estate. 1lb in root cut with a grass like scent. Store in a sealed container away from light and heat.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Protection & Evil Eye,Money & Success,Energy, Power & Motivation,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HCOMRCB,1224,shopify,20,deny,manual,46.74,,TRUE,TRUE,,https://www.azuregreen.net/images/HCOMRC.jpg,1,1 Lb Comfrey Root cut (Symphytum officinale),FALSE,active
hcrabc-cramp-bark-cut-2oz-wild-crafted,Cramp Bark cut 2oz wild crafted,"Wild Crafted Cramp Bark wild crafted also known as Viburnum opulus. Originating in India and found throughout North America. This bark has a long history of use medicinally to treat cramping and muscle fatigue. Linked with feminine powers this herb can be used to increase powers, set intentions, and protection. Cramp bark has roots in Ukrainian lore and Slavic paganism. 2oz. In cut and sifted form. Store in an airtight container in a cool, dark place. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Protection & Evil Eye,Healing & Health,Energy, Power & Motivation,Empower Spells & Sorcery,Ritual Tools,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HCRABC,90,shopify,43,deny,manual,6.44,,TRUE,TRUE,,https://www.azuregreen.net/images/HCRABC.jpg,1,Cramp Bark cut 2oz wild crafted,FALSE,active
hcrabcb-1-lb-cramp-bark-cut-wild-crafted,1 Lb Cramp Bark cut wild crafted,"Wild Crafted Cramp Bark wild crafted also known as Viburnum opulus. Originating in India and found throughout North America. This bark has a long history of use medicinally to treat cramping and muscle fatigue. Linked with feminine powers this herb can be used to increase powers, set intentions, and protection. Cramp bark has roots in Ukrainian lore and Slavic paganism. 1lb. In cut and sifted form. Store in an airtight container in a cool, dark place. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Protection & Evil Eye,Healing & Health,Energy, Power & Motivation,Empower Spells & Sorcery,Ritual Tools,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HCRABCB,544,shopify,6,deny,manual,33.73,,TRUE,TRUE,,https://www.azuregreen.net/images/HCRABC.jpg,1,1 Lb Cramp Bark cut wild crafted,FALSE,active
hdamlc-damiana-leaf-2oz-cut-turnera-diffusa,Damiana Leaf 2oz cut  (Turnera diffusa),"Damiana leaf or known as Turnera Diffusa, Mexican Damiana, Herba de la Pastora or Old Woman's Broom originating in Mexico. Ancient Greeks gave this plant the name Aphrodisiakos in reference to the ""goddess of love"". Magically it is used in lust and sex spells, psychic abilities, visions, tantra, and astral travel. Earthy and slightly sweet scent. Store in an airtight container in a cool dark place. 2oz. leaf cut.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDAMLC,136,shopify,91,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/HDAMLC.jpg,1,Damiana Leaf 2oz cut  (Turnera diffusa),FALSE,active
hdamlcb-1-lb-damiana-leaf-cut-turnera-diffusa,1 Lb Damiana Leaf cut (Turnera diffusa),"Damiana leaf or known as Turnera Diffusa, Mexican Damiana, Herba de la Pastora or Old Woman's Broom originating in Mexico. Ancient Greeks gave this plant the name Aphrodisiakos in reference to the ""goddess of love"". Magically it is used in lust and sex spells, psychic abilities, visions, tantra, and astral travel. Earthy and slightly sweet scent. Store in an airtight container in a cool dark place. 1lb. leaf cut.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Love, Attraction & Relationships,Intuition, Visions & Astral Travel,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDAMLCB,907,shopify,66,deny,manual,40.23,,TRUE,TRUE,,https://www.azuregreen.net/images/HDAMLC.jpg,1,1 Lb Damiana Leaf cut (Turnera diffusa),FALSE,active
hdanlc-dandelion-leaf-2oz-taraxacum-officinale,Dandelion Leaf 2oz  (Taraxacum officinale),"Dandelion Leaf or what is known as Taraxacum Officinale, Lion's Tooth, or Wild Endive. Dandelion is a member of the sunflower family. Used for centuries as a food source and as a medicinal botanical. In magic practice is can be used for summoning spirits, psychic impressions, dreams, abundance, increasing financial opportunities, healing, negativity, purification and to help make your wishes come true. Leafy with a mild scent to be stored in a container in a cool dry place. 2oz leaf form.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDANLC,226,shopify,11,deny,manual,5.14,,TRUE,TRUE,,https://www.azuregreen.net/images/HDANLC.jpg,1,Dandelion Leaf 2oz  (Taraxacum officinale),FALSE,active
hdanlcb-1-lb-dandelion-leaf-cut-taraxacum-officinale,1 Lb Dandelion Leaf cut (Taraxacum officinale),"Dandelion Leaf or what is known as Taraxacum Officinale, Lion's Tooth, or Wild Endive. Dandelion is a member of the sunflower family. Used for centuries as a food source and as a medicinal botanical. In magic practice is can be used for summoning spirits, psychic impressions, dreams, abundance, increasing financial opportunities, healing, negativity, purification and to help make your wishes come true. Leafy with a mild scent to be stored in a container in a cool dry place. 1lb leaf form.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Cleansing & Purification,Negativity & Bad Luck,Money & Success,Healing & Health,Good Luck, Prosperity & Manifesting,Dreams & Sleep,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDANLCB,1360,shopify,0,deny,manual,25.93,,TRUE,TRUE,,https://www.azuregreen.net/images/HDANLC.jpg,1,1 Lb Dandelion Leaf cut (Taraxacum officinale),FALSE,active
hdanrc-dandelion-root-2oz-taraxacum-officinale,Dandelion Root 2oz  (Taraxacum officinale),"Dandelion Root or what is known as Taraxacum Officinale, Lion's Tooth, or Wild Endive. Dandelion is a member of the sunflower family. Used for centuries as a food source and as a medicinal botanical. In magic practice is can be used for summoning spirits, psychic impressions, dreams, abundance, increasing financial opportunities, healing, negativity, purification and to help make your wishes come true. Mild scent to be stored in a container in a cool dry place. 2oz Root form.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDANRC,90,shopify,40,deny,manual,9.04,,TRUE,TRUE,,https://www.azuregreen.net/images/HDANRCB_16.JPG,1,Dandelion Root 2oz  (Taraxacum officinale),FALSE,active
hdanrcb-1-lb-dandelion-root-cut-taraxacum-officinale,1 Lb Dandelion Root cut (Taraxacum officinale),"Dandelion Root or what is known as Taraxacum Officinale, Lion's Tooth, or Wild Endive. Dandelion is a member of the sunflower family. Used for centuries as a food source and as a medicinal botanical. In magic practice is can be used for summoning spirits, psychic impressions, dreams, abundance, increasing financial opportunities, healing, negativity, purification and to help make your wishes come true. Mild scent to be stored in a container in a cool dry place. 1lb Root form.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Negativity & Bad Luck,Money & Success,Good Luck, Prosperity & Manifesting,Dreams & Sleep,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDANRCB,544,shopify,17,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/HDANRCB_16.JPG,1,1 Lb Dandelion Root cut (Taraxacum officinale),FALSE,active
hdeasg-dead-sea-salt-2oz,Dead Sea Salt 2oz,"The salts from the Dead Sea have been known for their healing properties since the days of the Ancients, and now you too can use them within your bath waters and ritual washes. Some of the benefits of adding Dead Sea salt are, help with water retention, removing toxins, muscle and joint pain, anti-aging, promotes better sleep, stress, hair and nail health, and cellulite. In magic it may be used for purification, banishing, binding, cleansing, grounding and protecting. 2oz",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Salts,Salts & Ritual Rice,Youth & Beauty,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDEASG,90,shopify,72,deny,manual,5.14,,TRUE,TRUE,,https://www.azuregreen.net/images/HDEASG.jpg,1,Dead Sea Salt 2oz,FALSE,active
hdeasgb-1-lb-dead-sea-salt,1 Lb Dead Sea Salt,"The salts from the Dead Sea have been known for their healing properties since the days of the Ancients, and now you too can use them within your bath waters and ritual washes. Some of the benefits of adding Dead Sea salt are, help with water retention, removing toxins, muscle and joint pain, anti-aging, promotes better sleep, stress, hair and nail health, and cellulite. In magic it may be used for purification, banishing, binding, cleansing, grounding and protecting. 1lb",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Salts,Salts & Ritual Rice,Cleansing & Purification,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Healing & Health,Dreams & Sleep,Peace, Happiness & Relaxation,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDEASGB,544,shopify,8,deny,manual,19.43,,TRUE,TRUE,,https://www.azuregreen.net/images/HDEASG.jpg,1,1 Lb Dead Sea Salt,FALSE,active
hdeet-deer-s-tongue-2oz,Deer's Tongue 2oz,"Deer's Tongue gets its name because the leaves resemble a deer's tongue. In magical practices it makes a strong ingredient in increasing lust, psychic powers and to attract men when sprinkled on a bed. 2oz. to be stored in a sealed container in a dry place away from direct light and heat.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDEET,453,shopify,31,deny,manual,38.94,,TRUE,TRUE,,https://www.azuregreen.net/images/HDEETB.jpg,1,Deer's Tongue 2oz,FALSE,active
hdeetb-1-lb-deer-s-tongue,1 Lb Deer's Tongue,"Deer's Tongue gets its name because the leaves resemble a deer's tongue. In magical practices it makes a strong ingredient in increasing lust, psychic powers and to attract men when sprinkled on a bed. 1lb to be stored in a sealed container in a dry place away from direct light and heat.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Love, Attraction & Relationships,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDEETB,3129,shopify,35,deny,manual,279.44,,TRUE,TRUE,,https://www.azuregreen.net/images/HDEETB.jpg,1,1 Lb Deer's Tongue,FALSE,active
hdevcrc-devil-s-claw-root-cut-2oz-harpagophytum-procumbens,Devil's Claw Root cut 2oz  (Harpagophytum procumbens),"Wild Crafted Devil's Claw root also known as Harpagophytum Procumbens, or Grapple plant originated in South Africa. Introduced in the 18th century by a German Soldier to be used medicinally. In magic practices it may be used for spells involving ridding of unwanted company and for protection. Devil's Claw will confuse and confound the enemy as well as removes negativity when burned on charcoal. 2oz Wild Crafted in root cut and to be stored in a sealed container away from direct heat, light and moisture. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDEVCRC,90,shopify,11,deny,manual,9.04,,TRUE,TRUE,,https://www.azuregreen.net/images/HDEVCRC_B.jpg,1,Devil's Claw Root cut 2oz  (Harpagophytum procumbens),FALSE,active
hdevcrcb-1-lb-devi-s-claw-root-cut-harpagophytum-procumbens,1 Lb Devi's Claw Root cut (Harpagophytum procumbens),"Wild Crafted Devil's Claw root also known as Harpagophytum Procumbens, or Grapple plant originated in South Africa. Introduced in the 18th century by a German Soldier to be used medicinally. In magic practices it may be used for spells involving ridding of unwanted company and for protection. Devil's Claw will confuse and confounds the enemy as well as removes negativity when burned on charcoal. 11oz Wild Crafted in root cut and to be stored in a sealed container away from direct heat, light and moisture. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Protection & Evil Eye,Negativity & Bad Luck,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDEVCRCB,544,shopify,18,deny,manual,58.44,,TRUE,TRUE,,https://www.azuregreen.net/images/HDEVCRC_B.jpg,1,1 Lb Devi's Claw Root cut (Harpagophytum procumbens),FALSE,active
hdevsw-devils-showstring-whole-2oz,Devils Showstring whole 2oz,"Devil's Shoestring is part of the Lily family and come in dried stem form. This popular herb has deep roots in Voodoo and Hoodoo however it is widely used in all types of spell work. Powerful for protection, luck, negative energies, curses, evil spirits, gambling, power, employment and so much more. 2oz",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Curses, Crossing & Hexing,Negativity & Bad Luck,Money & Success,Love, Attraction & Relationships,Energy, Power & Motivation,Good Luck, Prosperity & Manifesting,Empower Spells & Sorcery,All Herb Accessories,Ritual Tools,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDEVSW,453,shopify,18,deny,manual,61.04,,TRUE,TRUE,,https://www.azuregreen.net/images/HDEVSR.jpg,1,Devils Showstring whole 2oz,FALSE,active
hdevswb-1-lb-devils-shoestring-whole,1 Lb Devils Shoestring whole,"Devil's Shoestring is part of the Lily family and come in dried stem form. This popular herb has deep roots in Voodoo and Hoodoo however it is widely used in all types of spell work. Powerful for protection, luck, negative energies, curses, evil spirits, gambling, power, employment and so much more. 1lb",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Curses, Crossing & Hexing,Negativity & Bad Luck,Money & Success,Love, Attraction & Relationships,Energy, Power & Motivation,Good Luck, Prosperity & Manifesting,Empower Spells & Sorcery,All Herb Accessories,Ritual Tools,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDEVSWB,3129,shopify,32.7,deny,manual,451.04,,TRUE,TRUE,,https://www.azuregreen.net/images/HDEVSR.jpg,1,1 Lb Devils Shoestring whole,FALSE,active
hdogrc-dog-grass-root-2oz-cut-agropyron-repens,Dog Grass Root 2oz cut (Agropyron repens),"Dog Grass Root also known as Couch grass, or Quack grass. Originating in Eastern Europe and is a perennial grass resembling rye or wheat. Named Dog Grass as it is a source of gastrointestinal relief to dog's. In magic practices it can be used to dominate a lover, draw a lover, remove depression, and in spells for enemies. Cut form with a scent to be stored in an airtight container away from light, heat, and moisture. 2oz",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDOGRC,90,shopify,22,deny,manual,9.04,,TRUE,TRUE,,https://www.azuregreen.net/images/HDOGRC.jpg,1,Dog Grass Root 2oz cut (Agropyron repens),FALSE,active
hdogrcb-1-lb-dog-grass-root-cut-agropyron-repens,"1 Lb Dog Grass, root cut (Agropyron repens)","Dog Grass Root also known as Couch grass, or Quack grass. Originating in Eastern Europe and is a perennial grass resembling rye or wheat. Named Dog Grass as it is a source of gastrointestinal relief to dog's. In magic practices it can be used to dominate a lover, draw a lover, remove depression, and in spells for enemies. Cut form with a scent to be stored in an airtight container away from light, heat, and moisture. 1lb.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Banishing, Exorcism & Hex Breaking,Love, Attraction & Relationships,Peace, Happiness & Relaxation,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HDOGRCB,544,shopify,7,deny,manual,55.84,,TRUE,TRUE,,https://www.azuregreen.net/images/HDOGRC.jpg,1,"1 Lb Dog Grass, root cut (Agropyron repens)",FALSE,active
hechpc-echinacea-purpurea-leaf-cut-2oz-echinacea,Echinacea Purpurea Leaf cut 2oz (Echinacea),"Wild Crafted Echinacea Purpurea leaf also known as Purple Coneflower or Snakeroot. Originating in the United States and used holistically for stimulating the immune system. In magic it is used to as a power strength enhancer to charms, sachets, and herb mixes also for money drawing spells. Fibrous with a fresh scent to be stored in a sealed container away from light, heat and moisture. 2oz in cut leaf. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HECHPC,136,shopify,24,deny,manual,6.44,,TRUE,TRUE,,https://www.azuregreen.net/images/HECHPC_B.JPG,1,Echinacea Purpurea Leaf cut 2oz (Echinacea),FALSE,active
hechpcb-1-lb-echinacea-purpurea-leaf-cut-echinacea,1 Lb Echinacea Purpurea Leaf cut (Echinacea),"Wild Crafted Echinacea Purpurea leaf also known as Purple Coneflower or Snakeroot. Originating in the United States and used holistically for stimulating the immune system. In magic it is used to as a power strength enhancer to charms, sachets, and herb mixes also for money drawing spells. Fibrous with a fresh scent to be stored in a sealed container away from light, heat and moisture. 1lb in cut leaf. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Money & Success,Empower Spells & Sorcery,Ritual Tools,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HECHPCB,907,shopify,6,deny,manual,29.84,,TRUE,TRUE,,https://www.azuregreen.net/images/HECHPC_B.JPG,1,1 Lb Echinacea Purpurea Leaf cut (Echinacea),FALSE,active
heldb-elder-berries-2oz-sambucus-nigra,Elder Berries 2oz (Sambucus nigra),"Elderberry also known as Sambucus Nigra, originating in Europe. A fruit produced from the enchanting elder tree used in holistic healing practices and you will find Elderberry in a variety of products, due to its fragrant flowers. There are numerous uses in magical practices. Used to protect from evil along with summoning evil, it is used for healing and blessing along with curses, summoning ghost, banishing, exorcism, prosperity, and sleep. Keep stored in a sealed container in a dark, cool place. 2oz berries.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HELDB,90,shopify,46,deny,manual,9.04,,TRUE,TRUE,,https://www.azuregreen.net/images/HELDB.jpg,1,Elder Berries 2oz (Sambucus nigra),FALSE,active
heldbb-1-lb-elder-berries-whole-sambucus-nigra,1 Lb Elder Berries whole (Sambucus nigra),"Elderberry also known as Sambucus Nigra, originating in Europe. A fruit produced from the enchanting elder tree used in holistic healing practices and you will find Elderberry in a variety of products, due to its fragrant flowers. There are numerous uses in magical practices. Used to protect from evil along with summoning evil, it is used for healing and blessing along with curses, summoning ghost, banishing, exorcism, prosperity, and sleep. Keep stored in a sealed container in a dark, cool place. 1lb berries.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Curses, Crossing & Hexing,Healing & Health,Good Luck, Prosperity & Manifesting,Dreams & Sleep,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HELDBB,635,shopify,25,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/HELDB.jpg,1,1 Lb Elder Berries whole (Sambucus nigra),FALSE,active
helep-eleutherococcus-powder-2oz-eleutherocccus-senticosus,Eleutherococcus powder 2oz (Eleutherocccus senticosus),"Eleutherococcus root powder also known as Eleutherococcus Senticosus or Devil's Bush a shrub found in Siberia and Korea. Known as Siberian Ginseng and has a long history of use in Asian Healing. Used in magical practices especially where males are concerned. Stimulating sexual desire and male virility and also in spells for money drawing, health, change, breaking curses and attracting love into your life. To be stored in a sealed container in a cool, dark place.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HELEP,90,shopify,22,deny,manual,6.44,,TRUE,TRUE,,https://www.azuregreen.net/images/HELEP.jpg,1,Eleutherococcus powder 2oz (Eleutherocccus senticosus),FALSE,active
helepb-1-lb-eleutherococcus-powder-siberian-ginseng-eleutherocccus-senticosus,"1 Lb Eleutherococcus powder ""siberian ginseng"" (Eleutherocccus senticosus)","Eleutherococcus root powder also known as Eleutherococcus Senticosus or Devil's Bush a shrub found in Siberia and Korea. Known as Siberian Ginseng and has a long history of use in Asian Healing. Used in magical practices especially where males are concerned. Stimulating sexual desire and male virility and also in spells for money drawing, health, change, breaking curses and attracting love into your life. To be stored in a sealed container in a cool, dark place. 1lb in powder form.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Curses, Crossing & Hexing,Money & Success,Healing & Health,Love, Attraction & Relationships,Blocks, Obstacles & Change,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HELEPB,544,shopify,21,deny,manual,35.04,,TRUE,TRUE,,https://www.azuregreen.net/images/HELEP.jpg,1,"1 Lb Eleutherococcus powder ""siberian ginseng"" (Eleutherocccus senticosus)",FALSE,active
heps-epsom-salt-2oz,Epsom Salt 2oz,"Epsom Salts are widely used for soothing baths, whether it's a ritual bath or just a soak, Epsom salt has much to offer. Some added benefits besides a relaxing tub are, help with detoxing, inflammation, stress relief, maintaining healthy skin, bone health, foot odor, nervous system, and more. 2oz Epsom Salt",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEPS,90,shopify,41,deny,manual,2.54,,TRUE,TRUE,,https://www.azuregreen.net/images/HEPSB.JPG,1,Epsom Salt 2oz,FALSE,active
heps25-25-lb-epsom-salts,25 Lb Epsom Salts,"Epsom Salts are widely used for soothing baths, whether it's a ritual bath or just a soak, Epsom salt has much to offer. Some added benefits besides a relaxing tub are, help with detoxing, inflammation, stress relief, maintaining healthy skin, bone health, foot odor, nervous system, and more. 25lb Epsom Salt",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEPS25,12246,shopify,4,deny,manual,103.94,,TRUE,TRUE,,https://www.azuregreen.net/images/HEPSB.JPG,1,25 Lb Epsom Salts,FALSE,active
heps5-5-lb-epsom-salts,5 Lb Epsom Salts,"Epsom Salts are widely used for soothing baths, whether it's a ritual bath or just a soak, Epsom salt has much to offer. Some added benefits besides a relaxing tub are, help with detoxing, inflammation, stress relief, maintaining healthy skin, bone health, foot odor, nervous system, and more. 5lb Epsom Salt",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEPS5,2721,shopify,24,deny,manual,23.34,,TRUE,TRUE,,https://www.azuregreen.net/images/HEPSB.JPG,1,5 Lb Epsom Salts,FALSE,active
hepsb-1-lb-epsom-salts,1 Lb Epsom Salts,"Epsom Salts are widely used for soothing baths, whether it's a ritual bath or just a soak, Epsom salt has much to offer. Some added benefits besides a relaxing tub are, help with detoxing, inflammation, stress relief, maintaining healthy skin, bone health, foot odor, nervous system, and more. 1lb Epsom Salt",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEPSB,544,shopify,3838,deny,manual,6.44,,TRUE,TRUE,,https://www.azuregreen.net/images/HEPSB.JPG,1,1 Lb Epsom Salts,FALSE,active
heucc-eucalyptus-cut-2oz-eucalyptus-globulus,Eucalyptus cut 2oz (Eucalyptus globulus),"Eucalyptus also known as Eucalyptus Globulus, Blue Gum or Australian Fever Tree, originating in India. Used in floral crafts and also used widely medicinally for its warming effect. In magic it may be used for protection, healing, purifying, negative energy, difficulties in relationships, and to maintain good health. Cut form with aroma and to be sealed and kept in a cool, dry place. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEUCC,90,shopify,77,deny,manual,5.14,,TRUE,TRUE,,https://www.azuregreen.net/images/HEUCCBB.jpg,1,Eucalyptus cut 2oz (Eucalyptus globulus),FALSE,active
