Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
c4pp-1-2-purple-chime-candle-20-pack,"1/2"" Purple Chime Candle 20 pack","Introducing our 4"" spell chime candle, the perfect addition to your spiritual rituals and spellcasting. With their compact size, they are ideal for focused intentions and can be easily incorporated into any spellwork or meditation practice. Light up your intentions with our 4"" spell chime candles and let the power of candle magic guide you on your spiritual journey. Purple 4"" x 1/2""",AzureGreen,Metaphysical Supplies,"Chime Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C4PP,317,shopify,73,deny,manual,15.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C4PP.JPG,1,"1/2"" Purple Chime Candle 20 pack",FALSE,active
c4rd-1-2-red-chime-candle-20-pack,"1/2"" Red Chime Candle 20 pack","Introducing our 4"" spell chime candle, the perfect addition to your spiritual rituals and spellcasting. With their compact size, they are ideal for focused intentions and can be easily incorporated into any spellwork or meditation practice. Light up your intentions with our 4"" spell chime candles and let the power of candle magic guide you on your spiritual journey. Red 4"" x 1/2""",AzureGreen,Metaphysical Supplies,"Chime Candles,Love & Relationships,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C4RD,317,shopify,88,deny,manual,15.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C4RD.JPG,1,"1/2"" Red Chime Candle 20 pack",FALSE,active
c4si-1-2-silver-chime-candle-20-pack,"1/2"" Silver Chime Candle 20 pack","Introducing our 4"" spell chime candle, the perfect addition to your spiritual rituals and spellcasting. With their compact size, they are ideal for focused intentions and can be easily incorporated into any spellwork or meditation practice. Light up your intentions with our 4"" spell chime candles and let the power of candle magic guide you on your spiritual journey. Silver 4"" x 1/2""",AzureGreen,Metaphysical Supplies,"Chime Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C4SI,317,shopify,0,deny,manual,53.24,,TRUE,TRUE,,https://www.azuregreen.net/images/C4SI.JPG,1,"1/2"" Silver Chime Candle 20 pack",FALSE,active
c4wt-1-2-white-chime-candle-20-pack,"1/2"" White Chime Candle 20 pack","Introducing our 4"" spell chime candle, the perfect addition to your spiritual rituals and spellcasting. With their compact size, they are ideal for focused intentions and can be easily incorporated into any spellwork or meditation practice. Light up your intentions with our 4"" spell chime candles and let the power of candle magic guide you on your spiritual journey. White 4"" x 1/2""",AzureGreen,Metaphysical Supplies,"Chime Candles,Best Sellers,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C4WT,317,shopify,0,deny,manual,15.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C4WT.JPG,1,"1/2"" White Chime Candle 20 pack",FALSE,active
c4ye-1-2-yellow-chime-candle-20-pack,"1/2"" Yellow Chime Candle 20 pack","Introducing our 4"" spell chime candle, the perfect addition to your spiritual rituals and spellcasting. With their compact size, they are ideal for focused intentions and can be easily incorporated into any spellwork or meditation practice. Light up your intentions with our 4"" spell chime candles and let the power of candle magic guide you on your spiritual journey. Yellow 4"" x 1/2""",AzureGreen,Metaphysical Supplies,"Chime Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C4YE,317,shopify,0,deny,manual,15.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C4YE.JPG,1,"1/2"" Yellow Chime Candle 20 pack",FALSE,active
c5a-1-2-dia-5-long-assorted-chime-candle-100-pack,"1/2"" dia 5"" long Assorted chime candle 100 pack","A box of 100 multi-colored chime candles. Comes with 10 of each color for all of your uses. 1/2"" wide and 5"" long. assorted chimes in Red, Orange, Yellow, Light Blue, Dark Blue, Purple, Pink, Black and White. A rainbow of colors in a convenient display box.",AzureGreen,Metaphysical Supplies,"Chime Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C5A,1814,shopify,35,deny,manual,45.44,,TRUE,TRUE,,https://www.azuregreen.net/images/C5AAA.jpg,1,"1/2"" dia 5"" long Assorted chime candle 100 pack",FALSE,active
c5bk-1-2-dia-5-long-black-chime-candle-20-pack,"1/2"" dia 5"" long Black chime candle 20 pack","This is a box of 20 black 5"" chime candles. These black chime candles are great for all manner of protection, balancing spells and rituals. 5"" x 1/2"" Made in India",AzureGreen,Metaphysical Supplies,"Chime Candles,Protection & Cleansing,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C5BK,362,shopify,0,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C5BKK.jpg,1,"1/2"" dia 5"" long Black chime candle 20 pack",FALSE,active
c5ch-1-2-dia-5-long-chakra-chime-candle-20-pack,"1/2"" dia 5"" long Chakra chime candle 20 pack","This is a box of 20 Chakra colored 5"" chime candles. Contains 2 of each of red, orange, yellow, light blue, and 3 of each of green, dark blue, purple and white, 5"" x 1/2""",AzureGreen,Metaphysical Supplies,"Chime Candles,Chakra Candles,Chakra, Meditation, & Reiki Products,Chakra & Reiki,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C5CH,362,shopify,0,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C5CHHH.jpg,1,"1/2"" dia 5"" long Chakra chime candle 20 pack",FALSE,active
c5re-1-2-dia-5-long-red-chime-candle-20-pack,"1/2"" dia 5"" long Red chime candle 20 pack","This is a box of 20 Red 5"" chime candles. The color of the element of fire, and often used in magic to invoke passion, love, and desire. Red Chime candles offer a powerful influence within your own candle magic rituals and spells. 5"" x 1/2""",AzureGreen,Metaphysical Supplies,"Chime Candles,Love & Relationships,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C5RE,362,shopify,19,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C5REE.jpg,1,"1/2"" dia 5"" long Red chime candle 20 pack",FALSE,active
c5wh-1-2-dia-5-long-white-chime-candle-20-pack,"1/2"" dia 5"" long White chime candle 20 pack","This is a box of 20 white 5"" chime candles. The color of purity and peace, White Chime candles are great for invoking happiness, strength, and can be used to add to the potency of protection spells. 5"" x 1/2""",AzureGreen,Metaphysical Supplies,"Chime Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C5WH,362,shopify,0,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C5WHH.jpg,1,"1/2"" dia 5"" long White chime candle 20 pack",FALSE,active
c6bk-black-6-household-candle,"Black 6"" household candle","Though also used for decoration, in power outages, and a variety of other reasons, these black candles are of great use within your candle magic and other spells. Used for release, protection, and banishing. 6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Best Sellers,Protection & Cleansing,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6BK,54,shopify,150,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6BK.JPG,1,"Black 6"" household candle",FALSE,active
c6bk36-set-of-36-black-6-household-candle,"(set of 36) Black 6"" household candle","Though also used for decoration, in power outages, and a variety of other reasons, these black candles are of great use within your candle magic and other spells. Used for release, protection, and banishing. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6BK36,1451,shopify,29,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Black 6"" household candle",FALSE,active
c6bl-blue-6-household-candle,"Blue 6"" Household Candle","Representative of the element of water, blue candles are often used within candle magic and various other spells in seeking truth, healing, and meditaion. 6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6BL,54,shopify,84,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6BL.JPG,1,"Blue 6"" Household Candle",FALSE,active
c6bl36-set-of-36-blue-6-household-candle,"(set of 36) Blue 6"" household candle","Representative of the element of water, blue household candles are often used within candle magic and various other spells in seeking truth, healing, and meditaion. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6BL36,1451,shopify,63,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Blue 6"" household candle",FALSE,active
c6br-brown-6-household-candle,"Brown 6"" Household Candle","Frequently used to represent the element of earth, brown candles are of great use in candle magic and other rituals when you are seeking balance, grounding and stability. 6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6BR,54,shopify,235,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6BR.JPG,1,"Brown 6"" Household Candle",FALSE,active
c6br36-set-of-36-brown-6-household-candle,"(set of 36) Brown 6"" household candle","Frequently used to represent the element of earth, brown candles are of great use in candle magic and other rituals when you are seeking balance, grounding and stability. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6BR36,1451,shopify,36,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Brown 6"" household candle",FALSE,active
c6g-green-6-household-candle,"Green 6"" Household candle","These green candles are great for invoking the verdant fertility of the earth. Use them to empower your spells of money drawing, seek positivity, change, prosperity, luck, and fertility. 6"" x 3/4"". Sold individually and from the U.S.A.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6G,54,shopify,164,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6G.JPG,1,"Green 6"" Household candle",FALSE,active
c6g36-set-of-36-green-6-household-candle,"(set of 36) Green 6"" household candle","These green candles are great for invoking the verdant fertility of the earth. Use them to empower your spells of money drawing, seek positivity, change, prosperity, luck, and fertility. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6G36,1451,shopify,42,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Green 6"" household candle",FALSE,active
c6o-orange-6-household-candle,"Orange 6"" household Candle","Orange candles are often representative of fire, or the sun, and are used within candle magic and similar ritual practice to represent their qualities. May be burned for creativity, confidence, and career success. 6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6O,54,shopify,198,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6O.JPG,1,"Orange 6"" household Candle",FALSE,active
c6o36-set-of-36-orange-6-household-candle,"(set of 36) Orange 6"" household candle","Orange candles are often representative of fire, or the sun, and are used within candle magic and similar ritual practice to represent their qualities. May be burned for creativity, confidence, and career success. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6O36,1451,shopify,35,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Orange 6"" household candle",FALSE,active
c6pi-pink-6-household-candle,"Pink 6"" Household Candle","Frequently used to invoke emotional healing and to empower love spells, pink candles can also be used within candle magic to help nurture friendship, harmony, self love and inner peace.  6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Love & Relationships,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6PI,54,shopify,144,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6PI.JPG,1,"Pink 6"" Household Candle",FALSE,active
c6pi36-set-of-36-pink-6-household-candle,"(set of 36) Pink 6"" household candle","Frequently used to invoke emotional healing and to empower love spells, pink candles can also be used within candle magic to help nurture friendship, harmony, self love and inner peace.  6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6PI36,1451,shopify,34,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Pink 6"" household candle",FALSE,active
c6pu-purple-6-household-candle,"Purple 6"" Household Candle","Often linked to psychic ability and the qualities of the mind, purple candles are of wonderful use within your candle magic and similar ritual practice. May be burned for power, intuition, and divination. 6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6PU,54,shopify,143,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6PU.JPG,1,"Purple 6"" Household Candle",FALSE,active
c6pu36-set-of-36-purple-6-household-candle,"(set of 36) Purple 6"" household candle","Often linked to psychic ability and the qualities of the mind, purple candles are of wonderful use within your candle magic and similar ritual practice. May be burned for power, intuition, and divination. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6PU36,1451,shopify,30,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Purple 6"" household candle",FALSE,active
c6r-red-6-household-candle,"Red 6"" Household Candle","Often linked to psychic ability and the qualities of the mind, red household candles are of wonderful use within your candle magic and similar ritual practice. May be burned for passion, courage, and strength. 6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Best Sellers,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6R,54,shopify,76,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6R.JPG,1,"Red 6"" Household Candle",FALSE,active
c6r36-set-of-36-red-6-household-candle,"(set of 36) Red 6"" household candle","Often linked to psychic ability and the qualities of the mind, red candles are of wonderful use within your candle magic and similar ritual practice. May be burned for passion, courage, and strength. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6R36,1451,shopify,45,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Red 6"" household candle",FALSE,active
c6w-white-6-household-candle,"White 6"" household Candle","Often associated with peace, purity, and spirituality, white candles are the color of the moon, and are therefore also often associated with the feminine divine. May be burned for blessings, purification, and new beginnings. 6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Best Sellers,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6W,54,shopify,136,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6W.JPG,1,"White 6"" household Candle",FALSE,active
c6w36-set-of-36-white-6-household-candle,"(set of 36) White 6"" household candle","Often associated with peace, purity, and spirituality, white candles are the color of the moon, and are therefore also often associated with the feminine divine. May be burned for blessings, purification, and new beginnings. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6W36,1451,shopify,6,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) White 6"" household candle",FALSE,active
c6y-yellow-6-household-candle,"Yellow 6"" Household Candle","Yellow candles are often used within candle magic and similar ritual practice as uplifting and energetic additions to spells, and the clarity they provide is great for divination. May also be burned for joy, learning, and mental clarity. 6"" x 3/4"". Sold individually and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Best Sellers,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6Y,54,shopify,141,deny,manual,1.95,,TRUE,TRUE,,https://www.azuregreen.net/images/C6Y.JPG,1,"Yellow 6"" Household Candle",FALSE,active
c6y36-set-of-36-yellow-6-household-candle,"(set of 36) Yellow 6"" household candle","Yellow candles are often used within candle magic and similar ritual practice as uplifting and energetic additions to spells, and the clarity they provide is great for divination. May also be burned for joy, learning, and mental clarity. 6"" x 3/4"". Sold in a box of 36 and from the U.S.A",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C6Y36,1451,shopify,27,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/C636.jpg,1,"(set of 36) Yellow 6"" household candle",FALSE,active
c72bk-set-of-72-black-4-household-candles,"(set of 72) Black 4"" household candles","Set of 72 4"" black household candles. Black candles are often associated with protection, balance, banishment, and similar such spells. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72BK,1587,shopify,5,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72BK.jpg,1,"(set of 72) Black 4"" household candles",FALSE,active
c72bl-set-of-72-blue-4-household-candles,"(set of 72) Blue 4"" household candles","Set of 72 4"" blue household candles. Blue candles are often associated with cleansing, healing, and prophetic candle magic. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72BL,1587,shopify,6,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72BL.jpg,1,"(set of 72) Blue 4"" household candles",FALSE,active
c72br-set-of-72-brown-4-household-candles,"(set of 72) Brown 4"" household candles","Set of 72 4"" brown household candles. Brown candles are often associated with the earth element, used for stability, security, and balance. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72BR,1587,shopify,10,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72BR.jpg,1,"(set of 72) Brown 4"" household candles",FALSE,active
c72gr-set-of-72-green-4-household-candles,"(set of 72) Green 4"" household candles","Set of 72 4"" green household candles. candles are often associated with prosperity, fertility, abundance and good luck within candle magic. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72GR,1587,shopify,10,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72GR.jpg,1,"(set of 72) Green 4"" household candles",FALSE,active
c72or-set-of-72-orange-4-household-candles,"(set of 72) Orange 4"" household candles","Set of 72 4"" orange household candles. Orange candles are often associated with joy, communication, confidence, and playfulness. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72OR,1587,shopify,5,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72OR.jpg,1,"(set of 72) Orange 4"" household candles",FALSE,active
c72pi-set-of-72-pink-4-household-candles,"(set of 72) Pink 4"" household candles","Set of 72 4"" pink household candles. Pink candles are often associated with unconditional love, romance, affection, warmth, joy, and friendship. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72PI,1587,shopify,12,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72PI.jpg,1,"(set of 72) Pink 4"" household candles",FALSE,active
c72pu-set-of-72-purple-4-household-candles,"(set of 72) Purple 4"" household candles","Set of 72 4"" purple household candles. candles are often associated with astral projection, psychic abilities, and other magical practices searching for wisdom, guidance, and mental empowerment. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72PU,1587,shopify,8,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72PU.jpg,1,"(set of 72) Purple 4"" household candles",FALSE,active
c72rd-set-of-72-red-4-household-candles,"(set of 72) Red 4"" household candles","Set of 72 4"" red household candles. Red candles are often associated with the element of fire, used in magic to invoke passion, love, and desire. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,Sets & Multiple Bulk Items,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72RD,1587,shopify,7,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72RD.jpg,1,"(set of 72) Red 4"" household candles",FALSE,active
c72wh-set-of-72-white-4-household-candles,"(set of 72) White 4"" household candles","Set of 72 4"" white household candles. candles are often associated with the moon, divine feminine, blessings, purification, and new beginnings. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72WH,1587,shopify,10,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72WH.jpg,1,"(set of 72) White 4"" household candles",FALSE,active
c72ye-set-of-72-yellow-4-household-candles,"(set of 72) Yellow 4"" household candles","Set of 72 4"" yellow household candles. candles are often associated with solar energies, clarity of thought, communication, and learning, offering potent addition to your candle magic and other spells. Approximately 4"" tall with a 3/4"" base.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C72YE,1587,shopify,8,deny,manual,51.94,,TRUE,TRUE,,https://www.azuregreen.net/images/C72YE.jpg,1,"(set of 72) Yellow 4"" household candles",FALSE,active
c7grea-7-amish-grey-taper-pair,"7"" Amish Grey taper pair","A pair of taper candles measuring 7"" long x 3/4"" at the base. Still joined at the wick. (colonial blue) Burnes approximately 1"" per hour. Made in U.S.A.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C7GREA,136,shopify,72,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C7GREA.jpg,1,"7"" Amish Grey taper pair",FALSE,active
c7gred-7-dark-green-taper-pair,"7"" Dark Green taper pair","A pair of taper candles measuring 7"" long x 3/4"" at the base. Still joined at the wick. Burnes approximately 1"" per hour. Made in U.S.A.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C7GRED,136,shopify,0,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C7GRED.jpg,1,"7"" Dark Green taper pair",FALSE,active
c7knb-6-1-2-black-seven-knob-candles,"6 1/2"" Black Seven Knob candles","Black Seven knob candles (also known as wishing candles) can be thought of as analogues to knot magic - either building or releasing energy or the intent of the spell or ritual as each knob is burned through. Black 7 knob may be especially useful when used for protection, banishing, wisdom and for absorbing or projecting negative energy. Candle may require leveling to stand perfectly straight. Sizes, colors, and shapes may vary slightly.",AzureGreen,Metaphysical Supplies,"Figure Candles,Best Sellers,Protection & Cleansing,All Candles & Candle Accessories,Illuminations,Shrine Artifacts,The Way to Resonance",TRUE,Title,Default Title,C7KNB,181,shopify,47,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C7KNB.JPG,1,"6 1/2"" Black Seven Knob candles",FALSE,active
c7kng-6-1-2-green-seven-knob-candles,"6 1/2"" Green Seven Knob candles","Green Seven knob candles (also known as wishing candles) can be thought of as analogues to knot magic - either building or releasing energy or the intent of the spell or ritual as each knob is burned through. Green 7 knob may be especially helpful when doing work concerning money, wealth, or prosperity. Candle may require leveling to stand perfectly straight. Sizes, shapes, and coloring may vary slightly.",AzureGreen,Metaphysical Supplies,"Figure Candles,All Candles & Candle Accessories,Illuminations,Shrine Artifacts,The Way to Resonance",TRUE,Title,Default Title,C7KNG,181,shopify,13,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C7KNG.JPG,1,"6 1/2"" Green Seven Knob candles",FALSE,active
c7knr-6-1-2-red-seven-knob-candles,"6 1/2"" Red Seven knob candles","Red Seven knob candles (also known as wishing candles) can be thought of as analogues to knot magic - either building or releasing energy or the intent of the spell or ritual as each knob is burned through. Red 7 knob may be especially helpful when doing work concerning love, passion, warmth, and empowering your love spells. Candle may require leveling to stand perfectly straight. Sizes, shapes, and coloring may vary slightly.",AzureGreen,Metaphysical Supplies,"Figure Candles,Love & Relationships,All Candles & Candle Accessories,Illuminations,Shrine Artifacts,The Way to Resonance",TRUE,Title,Default Title,C7KNR,181,shopify,14,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C7KNR.JPG,1,"6 1/2"" Red Seven knob candles",FALSE,active
c7knw-6-1-2-white-seven-knob-candles,"6 1/2"" White Seven Knob candles","White Seven knob candles (also known as wishing candles) can be thought of as analogues to knot magic - either building or releasing energy or the intent of the spell or ritual as each knob is burned through. White 7 knob candles may be especially useful in magic and healing spells where peace and calm benefit the healing need. Candle may require leveling to stand perfectly straight. Sizes, shapes, and coloring may vary slightly.",AzureGreen,Metaphysical Supplies,"Figure Candles,All Candles & Candle Accessories,Illuminations,Shrine Artifacts,The Way to Resonance",TRUE,Title,Default Title,C7KNW,181,shopify,0,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C7KNW.JPG,1,"6 1/2"" White Seven Knob candles",FALSE,active
c7mau-7-mauve-taper-pair,"7"" Mauve taper pair","A pair of taper candles measuring 7"" long x 3/4"" at the base. Still joined at the wick. Burnes approximately 1"" per hour. Made in U.S.A.",AzureGreen,Metaphysical Supplies,"Household & Taper Candles,All Candles & Candle Accessories,Illuminations,The Way to Resonance",TRUE,Title,Default Title,C7MAU,136,shopify,77,deny,manual,10.34,,TRUE,TRUE,,https://www.azuregreen.net/images/C7MAU.jpg,1,"7"" Mauve taper pair",FALSE,active
