Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
jfpvar12-set-of-12-1-assorted-points,"(set of 12) 1"" Assorted Points",A set of 12 small yet powerful points with holes in them to put on your favorite chain or to make your own powerful jewelry. Each point carries healing properties both mentally and physically.,AzureGreen,Metaphysical Supplies,"Flats, Gift Box Sets & Crystal Kits,Points, Generators, & Obelisks,Creativity & Beads,Mixed & Assorted Variety,Points,Sets of Jewelry & Bulk Sets,Sets & Multiple Bulk Items,Earth Relics,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JFPVAR12,90,shopify,6,deny,manual,49.99,,TRUE,TRUE,,https://www.azuregreen.net/images/GPVAR12.jpg,1,"(set of 12) 1"" Assorted Points",FALSE,active
jgoocb-good-chi-bone-charms,Good Chi Bone Charms,"Bone Charms bearing the image or forms of Near & Far Eastern mystic symbols. Image for reference only. One charm per item, our choice of charm. 1 1/4-2� x 1/4-1�",AzureGreen,Metaphysical Supplies,"All Pendants & Charms,Best Sellers,All Jewelry,Crystal & Gemstone Pendants,Earth Relics,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JGOOCB,9,shopify,2899,deny,manual,2.54,,TRUE,TRUE,,https://www.azuregreen.net/images/JGOOCB.JPG,1,Good Chi Bone Charms,FALSE,active
jh556-hecate-pewter,Hecate pewter,"Hecate with three faces, she is last of the Titans and a renowned Goddess deity. This amulet has good detail displaying her torches, key, and with serpents. She is powerful for helping at the crossroads of life. Celebrated for many aspects of life. Has cord. Pewter 1 1/4"".",AzureGreen,Metaphysical Supplies,"All Pendants & Necklaces,Egyptian, God, & Goddesses,All Jewelry,Gods & Goddesses,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JH556,27,shopify,7,deny,manual,20.73,,TRUE,TRUE,,https://www.azuregreen.net/images/JH556.jpg,1,Hecate pewter,FALSE,active
jhopa24-set-of-24-3-4-20mm-opalite-heart,"(set of 24) 3/4"" (20mm) Opalite heart","Opalite is a delicate clear or milky iridescent glass that makes a wonderful color therapy piece. Opalite is highly energetic and will assist you during all kinds of transitions, gives strength to verbalize feelings, can help make a business successful, stabilizes moods, fatigue and can enhance sexual experiences. 24 Pack of 3/4"" Opalite heart pendants.",AzureGreen,Metaphysical Supplies,"All Pendants & Charms,Stones & Crystal Pendants,All Jewelry,Necklaces & Pendants,Sets of Jewelry & Bulk Sets,Sets & Multiple Bulk Items,Crystal & Gemstone Pendants,Earth Relics,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JHOPA24,90,shopify,94,deny,manual,42.84,,TRUE,TRUE,,https://www.azuregreen.net/images/JHOPA24.jpg,1,"(set of 24) 3/4"" (20mm) Opalite heart",FALSE,active
jhvar24-set-of-24-3-4-20mm-various-stones-heart,"(set of 24) 3/4"" (20mm) various Stones heart","These whimsical pendants, with attached clasp, have been carved from various stones into the shape of a heart. Randomly selected from available stock. 3/4"".",AzureGreen,Metaphysical Supplies,"All Pendants & Charms,Stones & Crystal Pendants,All Jewelry,Mixed & Assorted Variety,Necklaces & Pendants,Necklaces & Pendants,Sets of Jewelry & Bulk Sets,Sets & Multiple Bulk Items,Crystal & Gemstone Pendants,Earth Relics,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JHVAR24,226,shopify,148,deny,manual,75.34,,TRUE,TRUE,,https://www.azuregreen.net/images/JHVAR20.jpg,1,"(set of 24) 3/4"" (20mm) various Stones heart",FALSE,active
jk002-elephant-evil-eye-keychain,Elephant Evil Eye keychain,"Keep your keys safe on this keychain. Blown glass evil eyes watch along with a bejeweled elephant. 4 1/2"" overall.",AzureGreen,Metaphysical Supplies,"All Jewelry,Key Chains & Ash Chambers,NEW Weekly Email Products,Evil Eye Products,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JK002,45,shopify,34,deny,manual,3.84,,TRUE,TRUE,,https://www.azuregreen.net/images/JK002.jpg,1,Elephant Evil Eye keychain,FALSE,active
jk004-self-confidence-keychain,Self-Confidence keychain,"A self-confidence keychain created using a Tiger Eye stone. This key chain is a great way to carry your intention with you through out your day. Decorated with Tiger Eye, Carnelian and Hematite beads. From India",AzureGreen,Metaphysical Supplies,"Key Chains & Ash Chambers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JK004,45,shopify,92,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/JK004.jpg,1,Self-Confidence keychain,FALSE,active
jk007-evil-eye-keychain,Evil Eye keychain,"A protective keychain created out of Evil Eye glass pieces and color coordinated beads. Feel protected and when you carry this keychain through your day. Hangs 5"" with lengths that may vary slightly.",AzureGreen,Metaphysical Supplies,"Best Sellers,All Jewelry,Key Chains & Ash Chambers,Evil Eye Products,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JK007,45,shopify,289,deny,manual,3.84,,TRUE,TRUE,,https://www.azuregreen.net/images/JK007.jpg,1,Evil Eye keychain,FALSE,active
jk008d-evil-eye-with-hand-and-elephants,Evil Eye with Hand and Elephants,"A protective Evil Eye piece created out of decorative evil eye beads, elephants and a large Hamsa hand. Feel protected and when you hang this in your favorite spot. Hangs 10"" sizes may vary slightly.",AzureGreen,Metaphysical Supplies,"Key Chains & Ash Chambers,Wall Hangings,Protection & Cleansing,All Wall hangings, Chimes & Tapestries,Evil Eye Products,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JK008D,90,shopify,75,deny,manual,11.63,,TRUE,TRUE,,https://www.azuregreen.net/images/JK008DAA.jpg,1,Evil Eye with Hand and Elephants,FALSE,active
jk009b-butterfly-keychain,Butterfly keychain,"Protect your energy while on the go when you carry this evil eye keychain through your day. Beautiful butterfly and complete with evil eye ornaments. Hangs approximately 5""",AzureGreen,Metaphysical Supplies,"Key Chains & Ash Chambers,Evil Eye Products,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JK009B,90,shopify,55,deny,manual,3.84,,TRUE,TRUE,,https://www.azuregreen.net/images/JK009BA.jpg,1,Butterfly keychain,FALSE,active
jk010-sun-moon-evil-eye-keychain,Sun & Moon Evil Eye keychain,Stay protected from the evil eye when you carry this with you on your travels. Several evil eyes are crafted into this attractive keychain.,AzureGreen,Metaphysical Supplies,"All Jewelry,Key Chains & Ash Chambers,Evil Eye Products,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JK010,90,shopify,77,deny,manual,3.84,,TRUE,TRUE,,https://www.azuregreen.net/images/JK010A.jpg,1,Sun & Moon Evil Eye keychain,FALSE,active
jkaga-geode-keychain,Geode keychain,"Awesome little Geode keychain, each one of these is unique in colors, energy and sparkle. Great way to carry your keys around. Sold individually and chosen at random. From Brazil.",AzureGreen,Metaphysical Supplies,"Key Chains & Ash Chambers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JKAGA,68,shopify,426,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/JKAGA.jpg,1,Geode keychain,FALSE,active
jkame-amethyst-keychain,Amethyst keychain,"Amethyst points fitted on chain with a split ring for your keys make it obvious this is your special key. 1 1/4 - 2""",AzureGreen,Metaphysical Supplies,"All Jewelry,Key Chains & Ash Chambers,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JKAME,22,shopify,21,deny,manual,9.04,,TRUE,TRUE,,https://www.azuregreen.net/images/JKAME.jpg,1,Amethyst keychain,FALSE,active
jkapab-apatite-blue-keychain,"Apatite, Blue keychain","Apatite keychain with each piece being unique in its colors, inclusions and energetic offering. Carry Apatite with you through your day to help you achieve your goals and to clear away negativity. Apatite is a stone of manifestation with a cleansing effect on the aura and mental body. Sizes, shapes, colors and inclusions will vary. Hangs approximately 3""",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Key Chains & Ash Chambers,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,JKAPAB,45,shopify,79,deny,manual,5.14,,TRUE,TRUE,,https://www.azuregreen.net/images/JKAPAB.jpg,1,"Apatite, Blue keychain",FALSE,active
jkcit-citrine-keychain,Citrine keychain,"Its like carrying the sun in your pocket with this key chain. Citrine points fitted on chain with a split ring for your keys make it obvious this is your special key. Keeping this with you daily may brings abundance, wealth. helps study and learning, good for relationships, and new beginnings.  1"" - 1 1/2"" (heat treated).",AzureGreen,Metaphysical Supplies,"All Jewelry,Key Chains & Ash Chambers,Abundance, Prosperity, & Money,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JKCIT,22,shopify,94,deny,manual,9.04,,TRUE,TRUE,,https://www.azuregreen.net/images/JKCIT.jpg,1,Citrine keychain,FALSE,active
jkhea-healing-amethyst-keychain,Healing/ Amethyst keychain,"Carry the soothing energy of healing and tranquility wherever you go with our Handmade Healing Amethyst Key Chain. This unique keychain features a natural raw piece of Amethyst, known for its powerful healing and calming properties. Adorned with beautiful Amethyst, Quartz, and Rose Quartz beads, it offers a perfect blend of stones to promote emotional balance, clarity, and love.",AzureGreen,Metaphysical Supplies,"Key Chains & Ash Chambers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JKHEA,45,shopify,34,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/JKHEA.jpg,1,Healing/ Amethyst keychain,FALSE,active
jkhp09-huayruro-protection-key-ring,Huayruro protection key ring,Handmade Huayruro Seed key chain. The red and black seeds are said to bring good fortune and abundance while warding off negative energy. The Huayruro tree (Ormosia coccinea) is native to Peru and has been an important part of Peruvian culture for centuries.,AzureGreen,Metaphysical Supplies,"Novelty & Gift Ideas,Key Chains & Ash Chambers,Love & Relationships,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JKHP09,22,shopify,16,deny,manual,6.44,,TRUE,TRUE,,https://www.azuregreen.net/images/JKHP09.jpg,1,Huayruro protection key ring,FALSE,active
jklov-love-rose-quartz-keychain,Love/ Rose Quartz keychain,"Embrace the power of love and positivity with our Handmade Rose Quartz Key Chain. Crafted with care, this keychain features a natural raw piece of Rose Quartz, known for its ability to attract love, heal emotional wounds, and promote inner peace. Adorned with delicate Rose Quartz, Garnet, and Smoky Quartz beads, this keychain offers a beautiful combination of stones that enhance love, passion, and protection.",AzureGreen,Metaphysical Supplies,"Key Chains & Ash Chambers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JKLOV,45,shopify,10,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/JKLOV.jpg,1,Love/ Rose Quartz keychain,FALSE,active
jkprot-protection-black-tourmaline-keychain,Protection/ Black Tourmaline keychain,"Stay grounded and protected with our Handmade Black Tourmaline Protection Key Chain. Featuring a natural raw piece of Black Tourmaline, this keychain is a powerful tool for shielding against negative energy and promoting emotional balance. Known for its protective and grounding properties, Black Tourmaline is the perfect companion to carry with you every day.",AzureGreen,Metaphysical Supplies,"Key Chains & Ash Chambers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JKPROT,45,shopify,48,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/JKPROT.jpg,1,Protection/ Black Tourmaline keychain,FALSE,active
jkqz-clear-quartz-keychain,Clear Quartz keychain,"Clear Quartz points fitted on chain with a split ring for your keys make it obvious this is your special key. 1"" 1 1/2""",AzureGreen,Metaphysical Supplies,"All Jewelry,Key Chains & Ash Chambers,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JKQZ,22,shopify,16,deny,manual,9.04,,TRUE,TRUE,,https://www.azuregreen.net/images/JKQZ.jpg,1,Clear Quartz keychain,FALSE,active
jksmoq-smoky-quartz-keychain,Smoky Quartz keychain,"Need grounding energy? Keep this Smoky Quartz keychain close it�s your steadying force wherever you go. Smoky Quartz has amazing properties that may also assist you with anxiety, depression, negativity, and fears. Allow this on your keychain to help you remain stress free and enjoying a calm day. Sizes, shapes and inclusions will vary piece to piece. Made in Brazil",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,All Jewelry,Key Chains & Ash Chambers,Earth Relics,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JKSMOQ,45,shopify,83,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/JKSMOQ.JPG,1,Smoky Quartz keychain,FALSE,active
jkte-tiger-eye-keychain,Tiger Eye keychain,Powerful keychain created with a piece of tumbled Tiger Eye. Great way to carry your keys around while receiving a Tiger Eye healing. Sold individually and chosen at random.,AzureGreen,Metaphysical Supplies,"Key Chains & Ash Chambers,Mystic Curiosities,The Way to Resonance",TRUE,Title,Default Title,JKTE,68,shopify,0,deny,manual,3.84,,TRUE,TRUE,,https://www.azuregreen.net/images/JKTE.jpg,1,Tiger Eye keychain,FALSE,active
jktoub-tourmaline-black-keychain,"Tourmaline, Black keychain","Allow the power of Black Tourmaline to absorb the negative energy around you throughout your day. Having this as a key chain may help energetically with luck, security, protection, and keeping you grounded. Sizes, shapes and inclusions will vary piece to piece. From Peru.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Key Chains & Ash Chambers,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,JKTOUB,45,shopify,20,deny,manual,7.74,,TRUE,TRUE,,https://www.azuregreen.net/images/JKTOUB.JPG,1,"Tourmaline, Black keychain",FALSE,active
jlavr-1-2-lava-rock,"1/2"" Lava Rock","A small piece of lava rock hanging from gold toned hardware. Can be worn as is for its grounding earth energy or dip in your favorite oil scent. Approximately 1/2"" and cord not included",AzureGreen,Metaphysical Supplies,"All Pendants & Charms,Mixed Genre,Stones & Crystal Pendants,Crystal & Gemstone Pendants,Earth Relics,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JLAVR,2,shopify,85,deny,manual,3.25,,TRUE,TRUE,,https://www.azuregreen.net/images/JLAVR.jpg,1,"1/2"" Lava Rock",FALSE,active
jm015-rudraksha-quartz-japmala,Rudraksha & Quartz japmala,"This is a beautiful japmala with the combo of Quartz and Rudraksha beads. Rudraksha symbolizes the eye of Shiva and created from Shivas tears. These are sacred seeds that emit a powerful protective energy, creating space to harness greater potential. Spaced with clear Quartz beads which are known as the master healer holding the ability to clean, clear and amplify energy as well as intention. Wearing Japmalas are a way to carry your meditations with you throughout your day. From India",AzureGreen,Metaphysical Supplies,"All Jewelry,Mala, Ritual & Prayer Beads,Chakra, Meditation, & Reiki Products,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JM015,136,shopify,30,deny,manual,31.14,,TRUE,TRUE,,https://www.azuregreen.net/images/JM015.jpg,1,Rudraksha & Quartz japmala,FALSE,active
jm017-rudraksha-w-golden-cap-japmala,Rudraksha W/ Golden Cap japmala,"Golden capped Rudraksha beaded Japmala. Rudraksha meaning the eye of Shiva and created from Shivas tears. These are sacred seeds that emit a powerful protective energy, creating space to harness greater potential. Use this powerful mala to count your next prayers, chants, or mantras. From China",AzureGreen,Metaphysical Supplies,"All Jewelry,Mala, Ritual & Prayer Beads,Chakra, Meditation, & Reiki Products,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JM017,90,shopify,38,deny,manual,22.04,,TRUE,TRUE,,https://www.azuregreen.net/images/JM017.jpg,1,Rudraksha W/ Golden Cap japmala,FALSE,active
jm040-goddess-amethyst-lapis-japmala,"Goddess, Amethyst & Lapis japmala","A beautiful Amethyst and Lapis japmala with a goddess charm. Count your next mantra, chant, or prayer on this powerful mala necklace. From India",AzureGreen,Metaphysical Supplies,"All Jewelry,Mala, Ritual & Prayer Beads,Chakra, Meditation, & Reiki Products,Gods & Goddesses,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JM040,181,shopify,9,deny,manual,54.54,,TRUE,TRUE,,https://www.azuregreen.net/images/JM040A.jpg,1,"Goddess, Amethyst & Lapis japmala",FALSE,active
jm143a-108-pcs-skull-beads-mala,108 pcs Skull Beads mala,"These sacred skull malas are used as a tool n Tibetan Buddhism and known as impermanence malas. Representative of the impermanent nature and cycles of life and death. Wooden skulls and a small white tassel. Approximately 27"" long.",AzureGreen,Metaphysical Supplies,"All Jewelry,Mala, Ritual & Prayer Beads,Chakra, Meditation, & Reiki Products,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JM143A,136,shopify,5,deny,manual,27.23,,TRUE,TRUE,,https://www.azuregreen.net/images/JM143AA.jpg,1,108 pcs Skull Beads mala,FALSE,active
jme200-ashes-chamber,Ashes Chamber,"Stainless steel chamber pendant used to hold ashes but may fit other small keepsake items in it. 1 1/2"" x 1/2"" and has a water tight seal.",AzureGreen,Metaphysical Supplies,"Mixed Genre,All Jewelry,Key Chains & Ash Chambers,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JME200,45,shopify,17,deny,manual,20.73,,TRUE,TRUE,,https://www.azuregreen.net/images/JME200.jpg,1,Ashes Chamber,FALSE,active
jme204-ashes-chamber-celtic-heart,Ashes Chamber Celtic Heart,"Stainless steel chamber pendant complete with a Celtic heart. Used to hold ashes but may fit other small keepsake items in it. 1 1/2"" x 1/2"" and has a water tight seal. Sizes may vary.",AzureGreen,Metaphysical Supplies,"Mixed Genre,All Jewelry,Key Chains & Ash Chambers,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JME204,45,shopify,18,deny,manual,20.73,,TRUE,TRUE,,https://www.azuregreen.net/images/JME204.jpg,1,Ashes Chamber Celtic Heart,FALSE,active
jme206-ashes-chamber-angel-wings,Ashes Chamber Angel Wings,"Stainless steel chamber pendant complete with angel wings. Used to hold ashes but may fit other small keepsake items in it. 1 1/2"" x 1/2"" and has a water tight seal. Sizes may vary.",AzureGreen,Metaphysical Supplies,"Mixed Genre,All Jewelry,Key Chains & Ash Chambers,Angels,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JME206,45,shopify,15,deny,manual,20.73,,TRUE,TRUE,,https://www.azuregreen.net/images/JME206.jpg,1,Ashes Chamber Angel Wings,FALSE,active
jme214-ashes-chamber-rose,Ashes Chamber Rose,"Stainless steel chamber pendant complete with a rose. Used to hold ashes but may fit other small keepsake items in it. Approximately 1 1/2"" x 1/2"" and has a water tight seal.",AzureGreen,Metaphysical Supplies,"Mixed Genre,All Jewelry,Key Chains & Ash Chambers,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JME214,45,shopify,19,deny,manual,20.73,,TRUE,TRUE,,https://www.azuregreen.net/images/JME214.jpg,1,Ashes Chamber Rose,FALSE,active
jmlov-love-mushroom-necklace,Love mushroom necklace,"At the centre of countless superstitions, folkloric tales and magical beliefs mushrooms have incredible powers. The Magic of Mushrooms shows that from saving lives to expanding the mind, the potential of these fascinating organisms should not be underestimated.
This Rose quartz mushroom necklace represent Love.
Mushroom pendant size 0.59 inches x 0.78 inches.
24 inches adjustible necklace cord with clasp.",AzureGreen,Metaphysical Supplies,"All Pendants & Necklaces,All Pendants & Charms,Mixed Genre,Wicca & Witches,Stones & Crystal Pendants,All Jewelry,Stone & Crystal Chip & Nugget Bracelets,Necklaces & Pendants,Pendants,Necklaces with Chain or Cord,Love & Relationships,Crystal & Gemstone Pendants,Earth Relics,Ritual Tools,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JMLOV,22,shopify,31,deny,manual,14.23,,TRUE,TRUE,,https://www.azuregreen.net/images/JMLOV.JPG,1,Love mushroom necklace,FALSE,active
jmpros-prosperity-mushroom-necklace,Prosperity mushroom necklace,"At the centre of countless superstitions, folkloric tales and magical beliefs mushrooms have incredible powers. The Magic of Mushrooms shows that from saving lives to expanding the mind, the potential of these fascinating organisms should not be underestimated.
This green adventurine mushroom necklace represent Abundance and prosperity.
Mushroom pendant size 0.59 inches x 0.78 inches
24 inches adjustible necklace cord with clasp.",AzureGreen,Metaphysical Supplies,"All Pendants & Necklaces,All Pendants & Charms,Mixed Genre,Wicca & Witches,Stones & Crystal Pendants,All Jewelry,Stone & Crystal Chip & Nugget Bracelets,Necklaces & Pendants,Necklaces with Chain or Cord,Abundance, Prosperity, & Money,Crystal & Gemstone Pendants,Earth Relics,Ritual Tools,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JMPROS,22,shopify,16,deny,manual,14.23,,TRUE,TRUE,,https://www.azuregreen.net/images/JMPROS.JPG,1,Prosperity mushroom necklace,FALSE,active
jmqz-quartz-japmala,Quartz japmala,"Recite your mantras during your next meditation using this Master healer Quartz crystal Japmala. Quartz crystal is the perfect stone to use and it may assist with any condition spiritually or energetically, cleanse and clear your energy, open you up to divine wisdom, as well as amplifying your intentions. 108 Quartz beads with a white tassel. From India.",AzureGreen,Metaphysical Supplies,"All Jewelry,Mala, Ritual & Prayer Beads,Chakra, Meditation, & Reiki Products,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JMQZ,136,shopify,11,deny,manual,46.74,,TRUE,TRUE,,https://www.azuregreen.net/images/JMQZ.jpg,1,Quartz japmala,FALSE,active
jms022-1-2-pentagram-sterling,"1/2"" Pentagram sterling","Sterling Silver Pentacle Pendant A classic representation of the Pentacle. 1/2"" sizes may vary.",AzureGreen,Metaphysical Supplies,"Pentacles, Pentagrams, Wicca,Sterling Silver,All Jewelry,Pentagrams & Pentacles,Sacred Adornments,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,JMS022,4,shopify,12,deny,manual,22.04,,TRUE,TRUE,,https://www.azuregreen.net/images/JMS022.jpg,1,"1/2"" Pentagram sterling",FALSE,active
jms022a-3-4-pentagram-sterling,"3/4"" Pentagram sterling","Sterling Silver Pentacle Pendant A classic representation of the Pentacle. 3/4"" sizes may vary.",AzureGreen,Metaphysical Supplies,"Pentacles, Pentagrams, Wicca,All Jewelry,Pentagrams & Pentacles,Sacred Adornments,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,JMS022A,4,shopify,9,deny,manual,38.94,,TRUE,TRUE,,https://www.azuregreen.net/images/JMS022A.jpg,1,"3/4"" Pentagram sterling",FALSE,active
jms022xl-1-1-8-pentagram-sterling,"1 1/8"" Pentagram sterling","This sterling silver pentagram necklace is a stylish and meaningful accessory. With a diameter of 1 1/8 inches, it is the perfect size to make a statement without being overpowering. Made from high-quality sterling silver, it exudes elegance and durability. The pentagram symbolizes spirituality and protection, this pendant is sure to add a touch of mystique to any outfit.",AzureGreen,Metaphysical Supplies,"Pentacles, Pentagrams, Wicca,Pentacles & Pentagrams,All Jewelry,Sterling Silver,Pentagrams & Pentacles,Sacred Adornments,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,JMS022XL,4,shopify,13,deny,manual,83.14,,TRUE,TRUE,,https://www.azuregreen.net/images/JMS022XL.jpg,1,"1 1/8"" Pentagram sterling",FALSE,active
jms221-3-4-pentagram-sterling,"3/4"" Pentagram sterling","Sterling Silver Pentacle Pendant A classic representation of the Pentacle. 3/4"" sizes may vary.",AzureGreen,Metaphysical Supplies,"Pentacles, Pentagrams, Wicca,All Jewelry,Pentagrams & Pentacles,Sacred Adornments,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,JMS221,4,shopify,15,deny,manual,44.14,,TRUE,TRUE,,https://www.azuregreen.net/images/JMS2211.jpg,1,"3/4"" Pentagram sterling",FALSE,active
jms241mt-11-16-pentagram-moonstone-sterling,"11/16"" Pentagram Moonstone sterling","Sterling Silver Pentacle with Moonstone Pendant The pentacle is a five pointed star inside a circle. The five points represent the five elements; fire, air, water, earth, and spirit. 18mm diameter with 5mm moonstone gemstone!",AzureGreen,Metaphysical Supplies,"Pentacles, Pentagrams, Wicca,Sterling Silver,All Jewelry,Necklaces & Pendants,Necklaces & Pendants,Pentagrams & Pentacles,Crystal & Gemstone Pendants,Earth Relics,Sacred Adornments,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,JMS241MT,45,shopify,6,deny,manual,41.54,,TRUE,TRUE,,https://www.azuregreen.net/images/JMS241MT.jpg,1,"11/16"" Pentagram Moonstone sterling",FALSE,active
jms243na-3-4-triple-goddess-pentagram-amethyst-sterling,"3/4"" Triple Goddess Pentagram Amethyst sterling","The Triple Goddess is also known as Maiden, Mother, and Crone. It represents the divine life cycle of women. The Maiden or Waxing Moon is new beginnings or birth. The Mother or Full Moon is life and nurturing. The Crone or Waning Moon is wisdom and rebirth. 3/4"" from top to bottom including loop. Bezel set cabochon amethyst.",AzureGreen,Metaphysical Supplies,"Egyptian, God, & Goddesses,Pentacles, Pentagrams, Wicca,Sterling Silver,All Jewelry,Necklaces & Pendants,Necklaces & Pendants,Pentagrams & Pentacles,Crystal & Gemstone Pendants,Gods & Goddesses,Earth Relics,Sacred Adornments,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,JMS243NA,4,shopify,16,deny,manual,35.04,,TRUE,TRUE,,https://www.azuregreen.net/images/JMS243NA.jpg,1,"3/4"" Triple Goddess Pentagram Amethyst sterling",FALSE,active
jms244mt-9-16-triple-goddess-moonstone-sterling,"9/16"" Triple Goddess Moonstone sterling","Three phases of the moon, symbolic of 3 phases of womanhood. Mother Maiden Crone .... Made with beautiful Natural Moonstone. 14.68 mm Wide.",AzureGreen,Metaphysical Supplies,"Egyptian, God, & Goddesses,Sterling Silver,All Jewelry,Necklaces & Pendants,Necklaces & Pendants,Crystal & Gemstone Pendants,Gods & Goddesses,Earth Relics,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JMS244MT,4,shopify,11,deny,manual,42.84,,TRUE,TRUE,,https://www.azuregreen.net/images/JMS244MT.jpg,1,"9/16"" Triple Goddess Moonstone sterling",FALSE,active
jn3465-planchette-necklace-greeting-card,Planchette Necklace Greeting Card,"This unique Ouija spirit board greeting card doubles as a keepsake gift. The front features a mystical spirit board design, complete with a gold-toned planchette pendant on a matching chain securely attached inside. Perfect as a thoughtful gesture for spiritual friends or a magical addition to any occasion, it blends sentiment with a touch of the supernatural.",AzureGreen,Metaphysical Supplies,"All Pendants & Necklaces,All Pendants & Charms,Mixed Genre,Wicca & Witches,All Divination,All Jewelry,Scrying & Divination Tools,Necklaces with Chain or Cord,Ritual Tools,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JN3465,27,shopify,39,deny,manual,15.54,,TRUE,TRUE,,https://www.azuregreen.net/images/JN3465.jpg,1,Planchette Necklace Greeting Card,FALSE,active
jn4151d-copper-heavy-necklace,Copper Heavy necklace,"Heavy weighted copper chain necklace. Copper may assist with bones, blood vessels, nerves, immunity, and has been known to assist in cardiovascular disease and osteoporosis. Marked copper with each link being almost 1/2"" wide and unclasped measures around 24"".",AzureGreen,Metaphysical Supplies,"All Pendants & Necklaces,Neck Chains, Cords, & Cages,Bronze & Copper Jewelry,All Jewelry,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JN4151D,181,shopify,5,deny,manual,53.24,,TRUE,TRUE,,https://www.azuregreen.net/images/JN4151D.jpg,1,Copper Heavy necklace,FALSE,active
jncame-amethyst-chips-in-bottle-with-lotus-necklace,Amethyst Chips in Bottle with Lotus necklace,"This enchanting bottle necklace features a tiny glass vial, filled with Amethyst chips for spirituality. The bottle is adorned with a Lotus charm symbolizing purity, enlightenment, and spiritual growth. Bottle measures 1 1/2"" and comes with a long cord.",AzureGreen,Metaphysical Supplies,"All Pendants & Necklaces,All Pendants & Charms,Stones & Crystal Pendants,All Jewelry,Necklaces & Pendants,Necklaces & Pendants,Necklaces with Chain or Cord,Crystal & Gemstone Pendants,Buddhist Figurines & Decor,Earth Relics,Sacred Adornments,The Way to Resonance",TRUE,Title,Default Title,JNCAME,22,shopify,48,deny,manual,5.14,,TRUE,TRUE,,https://www.azuregreen.net/images/JNCAME.JPG,1,Amethyst Chips in Bottle with Lotus necklace,FALSE,active
