Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
dpagcat-pagan-cats-tarot-deck-by-messina-7-airaghi,Pagan Cats tarot deck by Messina 7 Airaghi,"See the world through the playful, wise, and curious eyes of Cats with the Pagan Cats Tarot deck.",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DPAGCAT,272,shopify,5,deny,manual,31.14,,TRUE,TRUE,,https://www.azuregreen.net/images/DPAGCAT.jpg,1,Pagan Cats tarot deck by Messina 7 Airaghi,FALSE,active
dpagcatm-pagan-cats-mini-tarot-by-messina-airaghi,Pagan Cats mini tarot by Messina & Airaghi,"Printed on premium black-core cardstock, this fun new mini-edition of the bestselling Tarot of the Pagan Cats Mini Deck is perfect for on-the-go readings. Featuring brilliant new box art, this deck is small enough to fit in a pocket or a purse so you can carry your deck everywhere. It also makes a great gift or stocking stuffer for tarotists. Whether you are an expert reader or just starting your tarot journey, a tarot mini will be an exciting and practical addition to your collection. A 3 1/2"" x 2 1/2"" box.",AzureGreen,Metaphysical Supplies,"All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DPAGCATM,181,shopify,0,deny,manual,18.13,,TRUE,TRUE,,https://www.azuregreen.net/images/DPAGCATM.jpg,1,Pagan Cats mini tarot by Messina & Airaghi,FALSE,active
dpalfla-palmistry-flashcards-by-anna-comerford,Palmistry Flashcards by Anna Comerford,"Palm-reading (palmistry) is an ancient art of fortune-telling. This set of 50 cards contains all you need to know to start learning palm-reading quickly and easily. You will begin reading your own and your friends' palms straight away. Each card covers a different line or mark on the palm as well as a relevant information such as thumb shape, length and flexibility.You will discover the secrets of every line and mark on your palm. They all have a positive message, just as every experience in life has a gift and message for you.The lines and marks on your palms can change just as your thoughts and beliefs do. And every line on the palm is part of who you are. When you read palms from your heart, the experience of palmistry is energizing, fulfilling and fun.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DPALFLA,272,shopify,0,deny,manual,25.93,,TRUE,TRUE,,https://www.azuregreen.net/images/DPALFLA.jpg,1,Palmistry Flashcards by Anna Comerford,FALSE,active
dpencom-pendulums-complete-divination-kit,Pendulums Complete Divination Kit,"Pendulums have long been used to divine the future and communicate with the spirits. From finding hidden wells in the landscape, and lost pets and treasures, to identifying the root cause of physical distress in the body, pendulums have a venerable history of helping seekers find what they're looking for. In this set, you will learn how to connect with the pendulum included and how to find the answer to almost anything you need to know through the movement of the swinging weight. This handy kit makes a wonderful gift for anyone new to pendulum dowsing or those who want to further explore its meanings. A 5.3"" x 7.9"" box with a pendulum, 8 divining charts and a 128-page illustrated book.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,Pendulums,Pendulums,Pendulum & Dowsing Books,Tarot & Divination Kits,All Kits,All Tarot & Oracle Decks and Sets,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,DPENCOM,498,shopify,10,deny,manual,32.49,,TRUE,TRUE,,https://www.azuregreen.net/images/DPENCOM.jpg,1,Pendulums Complete Divination Kit,FALSE,active
dphocar-phoenix-cards-by-anne-vonjahr,Phoenix Cards by Anne Vonjahr,"Archetypes are universal patterns and images that spring from the collective unconscious. Each archetype we carry within us represents our deepest desires and intentions, directs our energy, and determines our reactions. Coach Anne Vonjahr describes 44 archetypes with their light and shadow sides and explains how you can use the cards to better understand yourself and change your life. Includes 44 cards and 192-page guidebook.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DPHOCAR,498,shopify,11,deny,manual,42.84,,TRUE,TRUE,,https://www.azuregreen.net/images/DPHOCAR.jpg,1,Phoenix Cards by Anne Vonjahr,FALSE,active
dpritar-pride-tarot,Pride Tarot,"Pride Tarot is a collaborative 78-card tarot deck inspired by Pridefest and the achievements of the LGBTQ+ movement. U.S. Games Systems created this deck to show its support for the LGBTQ+ community, and to showcase the creative talents of LGBTQ+ members and allies. Pride Tarot features 45 diverse artists from around the globe who share their poignant and powerful stories. Pride Tarot follows the structure of Rider-Waite-Smith Tarot, with some cards portraying real life heroes, role models and personal experiences. Included with the deck is a 192-page illustrated guidebook with card descriptions, artists bios, and instructions for a Parade Card Spread. The deck includes an extra Pride Flag Rainbow card, which can also be used for a six-card reading. U.S. Games Systems, Inc. has made a contribution to an organization working to improve the lives of LGBTQ+ individuals. Since it is all too often young people who most acutely experience isolation and marginalization, we have chosen to donate to a group whose mission is to help struggling young people. A 4.75"" x 2.75"" box with 78 cards and a booklet.",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DPRITAR,362,shopify,5,deny,manual,29.84,,TRUE,TRUE,,https://www.azuregreen.net/images/DPRITAR.jpg,1,Pride Tarot,FALSE,active
dprospe-protection-spells-by-judika-illes,Protection Spells by Judika Illes,"Protection spell cards. From the beloved author of Encyclopedia of 5,000 spells comes an enchanting deck of 36 gilt-edged cards for everyday magical protection. These easy, practical spells will help you ward off bad energy and defend your personal space.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DPROSPE,136,shopify,11,deny,manual,16.84,,TRUE,TRUE,,https://www.azuregreen.net/images/DPROSPE.jpg,1,Protection Spells by Judika Illes,FALSE,active
dquemoo-queen-of-the-moon-oracle-by-stacey-demarco,Queen of the Moon oracle by Stacey Demarco,"For countless millennia, humans have connected to the mystical power of the moon and the energy of the seasons. For our ancient ancestors, the earliest veneration and sacred honouring was of the Moon, the seasons, the cycles of light and dark, hot and cold and fertility and rest, and this beautifully illustrated Queen of the Moon Oracle allows you, the modern seeker, to plug into these, the most primal energies of all.Consult this oracle, based in ancient wisdom and receive the answers to your modern problems. Features a full moon cycle of lunar images, each beautifully illustrated and able to be used as stunning circular altar displays, Experience the seasonal moons and the power they can provide. Learn which moons are best timings for ritual, spellcraft and making talismans for prosperity, love, health and more. This is the perfect companion to the author's bestselling annual Lunar and Seasonal Diary and is for anyone who loves to sit or dance under a big silvery moon.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,Tarot & Oracle Deck Sets & Starter Kits,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DQUEMOO,408,shopify,8,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/DQUEMOO.jpg,1,Queen of the Moon oracle by Stacey Demarco,FALSE,active
dquieas-quick-and-easy-tarot-deck-by-lytle-ellen,Quick and Easy tarot deck by Lytle & Ellen,"Featuring printed meanings on each card, the Quick and Easy Tarot makes reading the tarot easier than it ever has been before, with printed meanings displayed on each card, with both upright and reversed meanings. Includes 78 cards and an instructional booklet.",AzureGreen,Metaphysical Supplies,"Tarot Decks,Tarot & Oracle Deck Sets & Starter Kits,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DQUIEAS,272,shopify,4,deny,manual,28.54,,TRUE,TRUE,,https://www.azuregreen.net/images/DQUIEAS.JPG,1,Quick and Easy tarot deck by Lytle & Ellen,FALSE,active
dradrid-radiant-rider-waite-by-virginijus-poshkus,Radiant Rider-Waite by Virginijus Poshkus,"A new radiance and depth was given to the most popular tarot deck with the radiant edition of the Rider-Waite Tarot, with updated and more three dimensional imagery. Includes 78 cards and an instructional booklet.",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRADRID,272,shopify,7,deny,manual,28.54,,TRUE,TRUE,,https://www.azuregreen.net/images/DRADRID.JPG,1,Radiant Rider-Waite by Virginijus Poshkus,FALSE,active
dradridt-radient-rider-tin-by,Radient Rider tin by,"The brilliantly colored tarot deck that has been popular for decades is now presented in a charming keepsake tin. For Radiant Rider-Waite, the artwork of Pamela Colman Smith has been updated and enhanced with a vibrant palette of colors, bringing new energy and radiance to the familiar scenes of 78 cards. Radiant Rider-Waite�s brightness and subtle shading highlight the traditional symbolism that readers rely on for insightful readings. The card backs feature a star-filled deep, blue sky. Radiant Rider-Waite Tarot includes an instruction booklet with an Introduction by Stuart R. Kaplan. Cards in this pocket-sized deck measure 2"" x 3.5"". Includes 78 cards and an instructional booklet.",AzureGreen,Metaphysical Supplies,"All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRADRIDT,226,shopify,5,deny,manual,25.93,,TRUE,TRUE,,https://www.azuregreen.net/images/DRADRIDT.jpg,1,Radient Rider tin by,FALSE,active
dridmin0ta-rider-waite-mini-tarot-deck-by-pamela-colman-smith,Rider-Waite Mini tarot deck  by Pamela Colman Smith,"Keep this miniature addition of the Rider-Waite Mini Tarot on hand to work your divinations whenever you need them. 1 7/8"" x 3"". Includes 78 cards and an instructional booklet.",AzureGreen,Metaphysical Supplies,"All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRIDMIN0TA,136,shopify,40,deny,manual,18.13,,TRUE,TRUE,,https://www.azuregreen.net/images/DRIDERWAITE.JPG,1,Rider-Waite Mini tarot deck  by Pamela Colman Smith,FALSE,active
dridpre-rider-waite-premier-tarot-deck-by-pamela-colman-smith,Rider-Waite Premier tarot deck by Pamela Colman Smith,"Once considered revolutionary, the Rider-Waite� deck has become the most popular tarot deck in the world, and has set the standard for hundreds of other tarot decks. The cards were drawn in 1909 by Pamela Colman Smith under the direction of Arthur Edward Waite. Smith's vibrant drawings transformed the standard tarot deck.18"" x 20"" spread sheet included. 78 cards and a 38 page instructional booklet. Card stack is 4 3/4"" x 2 3/4"" x 1""",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRIDPRE,362,shopify,13,deny,manual,35.04,,TRUE,TRUE,,https://www.azuregreen.net/images/DRIDPRE.jpg,1,Rider-Waite Premier tarot deck by Pamela Colman Smith,FALSE,active
dridset0ta-rider-waite-deck-book-by-pamela-colman-smith,Rider-Waite (deck & book) by Pamela Colman Smith,"Celebrating the rich history and divinatory quality of the Rider-Waite Tarot this set contains the full Wait Deck, The Key to the Tarot and a divinatory chart. 160 page book by A.E. Waite with a forward by Liz Greene included. Includes 78 cards and an instructional booklet. Cards measure 2.75"" x 4.75""",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRIDSET0TA,453,shopify,3,deny,manual,33.73,,TRUE,TRUE,,https://www.azuregreen.net/images/DRIDSET0TA.JPG,1,Rider-Waite (deck & book) by Pamela Colman Smith,FALSE,active
dridwai2ta-rider-waite-tarot-deck-by-pamela-colman-smith,Rider-Waite tarot deck by Pamela Colman Smith,"Standing the test of time with influences from Qabbalah and the Occult, the Rider-Waite Tarot is the world's most popular tarot deck among readers, seers and collectors alike.  3"" x 5"". Includes 78 cards and an instructional booklet.",AzureGreen,Metaphysical Supplies,"Tarot Decks,Best Sellers,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRIDWAI2TA,317,shopify,49,deny,manual,28.54,,TRUE,TRUE,,https://www.azuregreen.net/images/DRIDERWAITE.JPG,1,Rider-Waite tarot deck by Pamela Colman Smith,FALSE,active
dridwai3-rider-waite-pocket-tarot-deck-by-pamela-colman-smith,Rider-Waite Pocket tarot deck by Pamela Colman Smith,"Here is the world's most popular tarot deck, the Rider-Wait Tarot, provided for you in a convenient pocket-sized edition.  2 1/4"" x 3 1/2"" Includes 78 cards and an instructional booklet.",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRIDWAI3,181,shopify,0,deny,manual,24.64,,TRUE,TRUE,,https://www.azuregreen.net/images/DRIDWAI3.jpg,1,Rider-Waite Pocket tarot deck by Pamela Colman Smith,FALSE,active
dridwaibl-black-rider-waite-tarot-deck,Black Rider-Waite tarot deck,"Discover the timeless magic of the classic Rider-Waite Tarot deck, now enhanced with stunning black gold foil that brings the artwork to life. These durable, waterproof cards are not only easy to clean but also designed to withstand the test of time, making them perfect for both beginners and seasoned readers. Each set comes with a stylish storage box, making it super convenient to carry your cards wherever you go. Dive into your tarot journey with this beautiful deck that combines tradition with modern flair!",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRIDWAIBL,453,shopify,21,deny,manual,31.14,,TRUE,TRUE,,https://www.azuregreen.net/images/DRIDWAIBL.jpg,1,Black Rider-Waite tarot deck,FALSE,active
dridwaigo-gold-rider-waite-tarot-deck,Gold Rider-Waite tarot deck,"Discover the timeless magic of the classic Rider-Waite Tarot deck, now enhanced with stunning gold foil that brings the artwork to life. These durable, waterproof cards are not only easy to clean but also designed to withstand the test of time, making them perfect for both beginners and seasoned readers. Each set comes with a stylish storage box, making it super convenient to carry your cards wherever you go. Dive into your tarot journey with this beautiful deck that combines tradition with modern flair!",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRIDWAIGO,453,shopify,17,deny,manual,31.14,,TRUE,TRUE,,https://www.azuregreen.net/images/DRIDWAIGO.jpg,1,Gold Rider-Waite tarot deck,FALSE,active
dridwaikit-rider-waite-tarot-deck-kit,Rider-Waite tarot deck Kit,"Dive into the mystical realm with the Black Gold Foil Tarot Kit, your ultimate companion for enhancing your divination journey. This stunning set features 78 beautifully crafted cards adorned with black and gold foil, perfect for tapping into your intuition and uncovering the universe's secrets. The kit comes complete with a 2.5"" bell to set the mood, two card holders for easy reading, and two feathers to channel your energy. Plus, it includes a luxurious velvet tarot bag and a spacious divination cloth, making it a stylish and functional addition to your spiritual practice.",AzureGreen,Metaphysical Supplies,"Tarot Decks,Tarot & Oracle Deck Sets & Starter Kits,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRIDWAIKIT,771,shopify,23,deny,manual,48.04,,TRUE,TRUE,,https://www.azuregreen.net/images/DRIDWAIKIT.jpg,1,Rider-Waite tarot deck Kit,FALSE,active
drobwoo-robin-wood-tarot-by-robin-wood,Robin Wood Tarot by Robin Wood,"Vibrant with nature imagery and energies that enchant and excite both Pagans and non-Pagans, the entire Robin Wood Tarot, using more current symbolism to bring to life the minor Arcana. Includes 78 cards and an instructional booklet.",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DROBWOO,272,shopify,6,deny,manual,32.49,,TRUE,TRUE,,https://www.azuregreen.net/images/DROBWOO.JPG,1,Robin Wood Tarot by Robin Wood,FALSE,active
drostar-rosebud-tarot-by-harper-stilwell,Rosebud Tarot by Harper & Stilwell,"The rose is a through line in The Rosebud Tarot, a rose-gold thread weaving its way into each line of the Major Arcana and into the heart of every Minor. The playfulness and sharp edges of the rose shimmer through every reading, each card's dream-layer collage a petal of insight. The Rosebud Tarot is a 78-card tarot deck bases on the structure found in the classic Rider-Waite-Smith. Its exquisite images are digital collages, created by Amanda Lee Stilwell, which offer a dreamscape of pathways into the tarot.",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DROSTAR,408,shopify,3,deny,manual,35.04,,TRUE,TRUE,,https://www.azuregreen.net/images/DROSTAR.jpg,1,Rosebud Tarot by Harper & Stilwell,FALSE,active
drunbox-runes-with-box,Runes with Box,"Bring new energy to your divination, magic, and meditation practices with runes. Made of high-quality wood, these deluxe wooden runes are a step above the standard version. Whether you're asking questions about relationships, career prospects, or big decisions, these runes provide insightful guidance when you need it most. You can also use these runes to read for others, whether you choose to read for friends or on a professional basis is up to you! 5x5x3 inches.",AzureGreen,Metaphysical Supplies,"Runes & Rune Products,Oracle Decks & Reading Cards,All Divination,Runes & Gaming Dice,Runes,All Tarot & Oracle Decks and Sets,Viking & Celtic Products,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRUNBOX,589,shopify,4,deny,manual,42.84,,TRUE,TRUE,,https://www.azuregreen.net/images/DRUNBOX.jpg,1,Runes with Box,FALSE,active
drunmag-rune-magic,Rune Magic,"Derived from an old Germanic word meaning �whisper, secret, or mystery,� runes were the alphabetical letters of the Norse and Germanic tribes in northern Europe from the pre-Christian era until the thirteenth century. A Practical Guide to Rune Magic Kit explains the history of the runes, the meaning of the runic alphabet, and the power of the secret symbols they contain. Discover the divinatory meanings for each rune and learn about the magical art of runic divination. Use rune casts such as �The Celtic Cross� or the �Nordic Oracle� to discern the likely outcome of current situations or discover hidden things. 6.1"" x 8.1""",AzureGreen,Metaphysical Supplies,"Tarot & Divination books,Oracle Decks & Reading Cards,All Divination,Tarot & Divination Books,Tarot & Divination Kits,All Tarot & Oracle Decks and Sets,Viking & Celtic Products,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,DRUNMAG,408,shopify,0,deny,manual,29.89,,TRUE,TRUE,,https://www.azuregreen.net/images/DRUNMAG.jpg,1,Rune Magic,FALSE,active
drunora-rune-oracle-cards-by-cosimo-musio,Rune Oracle cards by Cosimo Musio,"The runes are an ancient and powerful set of symbols originating in northern Europe. Discover how this magical alphabet can help you channel the sacred wisdom of the Norse gods. As a divination system, meditation tool, or a talisman, the Rune Oracle Cards can be used to illuminate your life and manifest transformation. Includes 24 cards and a guidebook.",AzureGreen,Metaphysical Supplies,"Runes & Rune Products,Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Viking & Celtic Products,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRUNORA,317,shopify,4,deny,manual,25.93,,TRUE,TRUE,,https://www.azuregreen.net/images/DRUNORA.jpg,1,Rune Oracle cards by Cosimo Musio,FALSE,active
drunoral-runic-oracle-by-lister-moon,Runic Oracle by Lister & Moon,"This unique oracle deck with a luxurious velvet finish combines spirituality and mythology, runic wisdom, Norse tradition and Viking ancestral myth. Richard Lister is known worldwide for his expertise in runes, spiritual well-being, and deep healing practices appealing to a male and female audiences. Runic Oracle combines runic wisdom and northern traditional ancestral myth. These 44 cards will connect you to the hidden aspects of the universe and lead you on a journey to discover your inner Viking or volva (witch). Drawing on Scandinavian and Northern European ancestral myth and lore, these cards will help you explore the wyrd, the interconnecting energies of fate or destiny. Richard Lister delves into the runes of the elder Futhark, the Nordic pantheon and the energies in the stories and tales of the Vikings, guiding you through this ancient wisdom.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRUNORAL,453,shopify,13,deny,manual,35.04,,TRUE,TRUE,,https://www.azuregreen.net/images/DRUNORAL.jpg,1,Runic Oracle by Lister & Moon,FALSE,active
druntar-runic-tarot-by-sephiroth-dempster,Runic Tarot by Sephiroth & Dempster,"Valhalla: The Realm of the Gods. From the author of the Tarot of Heaven and Earth, the Runic Tarot is the best deck designed on the theme of Norse mythology. This deck is the mighty and fierce guardian of an ancient aura. Weave together the wisdom of the Runes, the poetry of the Skalds, the valor of the Einherjar and the timeless gift of life and nature. The Runic Tarot is a tribute to the divine spark inherent in humanity.",AzureGreen,Metaphysical Supplies,"Tarot Decks,Runes & Rune Products,All Divination,All Tarot & Oracle Decks and Sets,Viking & Celtic Products,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DRUNTAR,498,shopify,0,deny,manual,36.34,,TRUE,TRUE,,https://www.azuregreen.net/images/DRUNTAR.jpg,1,Runic Tarot by Sephiroth & Dempster,FALSE,active
dsaccir-sacred-circle-celtic-pagan-journey-tarot-by-franklin-mason,"Sacred Circle, Celtic Pagan Journey tarot by Franklin & Mason","Llewellyn's Sacred Circle Tarot is now available as a deck only. This exceptionally popular and groundbreaking deck combines photographs, computer imaging, and traditional drawing techniques to create stunning images. Drawing on the sacred sites and Pagan heritage of Britain and Ireland, the symbols of the Sacred Circle Tarot unlock the deepest levels of Pagan teaching. The imagery of the cards is designed to work on a number of levels, serving as a tool not only for divination but to facilitate meditation, personal growth, and spiritual development. The major arcana is modified somewhat to fit the pagan theme of the deck. For example, ""The Fool"" becomes ""The Green Man,"" ""The Hierophant"" becomes ""The Druid,"" and ""The World"" becomes ""The World Tree."" Enter the sacred circle and experience a dawning of consciousness harkening back to the bards of Celtic lore. Includes 78 cards and an instructional booklet.",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Viking & Celtic Products,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DSACCIR,362,shopify,9,deny,manual,33.79,,TRUE,TRUE,,https://www.azuregreen.net/images/DSACCIR.JPG,1,"Sacred Circle, Celtic Pagan Journey tarot by Franklin & Mason",FALSE,active
dsanmue-santa-muerte-tarot-by-fabio-listrani,Santa Muerte tarot by Fabio Listrani,"A masterpiece of inspired imagery, this tarot deck is a powerful tool for working with the mysticism associated with the Day of the Dead and Santa Muerte. Book of the dead. The companion booklets for most Lo Scarabeo decks are in five languages: English, Spanish, French, Italian, and German. 78 cards with guidebook.",AzureGreen,Metaphysical Supplies,"Tarot Decks,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DSANMUE,408,shopify,4,deny,manual,35.04,,TRUE,TRUE,,https://www.azuregreen.net/images/DSANMUE.jpg,1,Santa Muerte tarot by Fabio Listrani,FALSE,active
dseawitbe-season-of-the-witch-beltane-oracle-by-anderson-diaz,Season of the Witch Beltane oracle by Anderson & Diaz,"Unlock your potential for growth, creativity, and abundance with the energy of Beltane! Also known as May Day, Beltane honors life and is a celebration of passion and putting your plans into action. The Earth's energies are at their strongest and most active, where all of life is bursting with potent fertility. At this point in the Wheel of the Year, your potential can be unleashed. This is a beautifully designed book and card deck set. Each of the 44 cards in this oracle deck is a seed of spiritual guidance, inspired by ancient Beltane themes, to find answers to your most profound questions. The accompanying guidebook features original poetry from Juliet Diaz that doubles as invocations for magick and ritual.These cards align with your energy, helping you to unlock your inner wisdom with the help of powerful spiritual forces. Along with thoughtful meanings are invocations, or powerful word spells, to invoke the energy of each card and to send your intentions of spiritual well-being out into the universe.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DSEAWITBE,408,shopify,3,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/DSEAWITBE.jpg,1,Season of the Witch Beltane oracle by Anderson & Diaz,FALSE,active
dseawitim-season-of-the-witch-imbolc-oracle-by-anderson-diaz,Season of the Witch Imbolc oracle by Anderson & Diaz,"This season get ready to ascend from darkness, reaching for your hopes and dreams as you step out of winter and into the light. Imbolc is associated with patience, hope, transitions, and beginning the ascent back to the light after the darkness of the winter months, this is the perfect season to represent the self. It's a time when the harshness of a spiritually dark cycle may bring up feelings of vulnerability or confusion about your next steps, or when you need some encouragement to keep going. This sabbat is also the most suited for solitary spiritual work, where you turn inward and focus on your own hopes and dreams.This is a beautifully designed book and card deck set. Each of the 44 cards in this oracle deck is a seed of spiritual guidance. The messages give the user a glimpse of the card's inner meaning, making this oracle an excellent way for beginners to developing their own intuitive reading skills. These cards align with your energy, helping you to unlock your inner wisdom with the help of powerful spiritual forces. Along with thoughtful meanings are powerful word spells, to invoke the energy of each card and to send your intentions of spiritual well-being out into the universe.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DSEAWITIM,408,shopify,8,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/DSEAWITIM.jpg,1,Season of the Witch Imbolc oracle by Anderson & Diaz,FALSE,active
dseawitla-season-of-the-witch-lammas-oracle-by-anderson-diaz,Season of the Witch Lammas oracle by Anderson & Diaz,"he seventh deck in the bestselling Seasons of the Witch series celebrates Lammas and centers on harvest, success, and gratitude. The seventh deck in the bestselling Seasons of the Witch series reclaims Lammas, the season of harvest, success and gratitude, as the energy of the boss witch. Explore the meanings of the 44 beautiful cards and use the invocations and practices in the guidebook to connect more deeply with the energy of Lammas as you support and nourish your dreams. This deck will guide you to believe in yourself and have the courage to chase your desires.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DSEAWITLA,408,shopify,23,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/DSEAWITLA.jpg,1,Season of the Witch Lammas oracle by Anderson & Diaz,FALSE,active
dseawitli-season-of-the-witch-litha-oracle-by-anderson-diaz,Season of the Witch Litha oracle by Anderson & Diaz,"A celebration of abundance, light, growth and joy. Litha, also known as Midsummer and the Summer Solstice, the celebration of abundance, light, growth and joy.The earth has so much to teach us about embracing the energy of prosperity. More than money or wealth, abundance represents having enough of anything. Enough love, kindness, happiness, freedom, creativity, confidence and, of course, money too. Seasons of the Witch Litha Oracle is here to help you rediscover your soul's natural wealth so you can awaken your ability to manifest more of your heart's desires. For beginners and advanced practitioners alike, whether you are a green witch looking to reconnect to the bounty of the earth, a lover of slow magical Sundays spent slinging cards, or you're ready to let the light drive away your shadows and experience more healing and expansion, the 44 cards in this beautiful and unique deck are your confidants and companions.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DSEAWITLI,408,shopify,0,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/DSEAWITLI.jpg,1,Season of the Witch Litha oracle by Anderson & Diaz,FALSE,active
dseawitos-season-of-the-witch-ostara-oracle-by-anderson-diaz,Season of the Witch Ostara oracle by Anderson & Diaz,"A celebration of spring, renewal and new beginnings! Ostara, also known as the spring equinox marks the end of a journey, renewal, and new beginnings. It's an opportunity to step fearlessly onto a new path. A time of second chances and restoring hope, surrendering to the powerful version of yourself you are becoming. Seasons of the Witch, Ostara Oracle is here to guide you through your journey of rebirth, for no ending is truly the end but rather a portal, initiating you into the next cycle of your spiritual evolution. Whether this is your first deck or an addition to your treasured collection, the 44 cards in this beautifully illustrated oracle will help you to transcend even the darkest, longest winters of your soul.",AzureGreen,Metaphysical Supplies,"Oracle Decks & Reading Cards,All Divination,New Products,All Tarot & Oracle Decks and Sets,Divination Tools,The Way to Resonance",TRUE,Title,Default Title,DSEAWITOS,408,shopify,22,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/DSEAWITOS.jpg,1,Season of the Witch Ostara oracle by Anderson & Diaz,FALSE,active
