Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
helep-eleutherococcus-powder-2oz-eleutherocccus-senticosus,Eleutherococcus powder 2oz (Eleutherocccus senticosus),"Eleutherococcus root powder also known as Eleutherococcus Senticosus or Devil's Bush a shrub found in Siberia and Korea. Known as Siberian Ginseng and has a long history of use in Asian Healing. Used in magical practices especially where males are concerned. Stimulating sexual desire and male virility and also in spells for money drawing, health, change, breaking curses and attracting love into your life. To be stored in a sealed container in a cool, dark place.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HELEP,90,shopify,22,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HELEP.jpg,1,Eleutherococcus powder 2oz (Eleutherocccus senticosus),FALSE,active
helepb-1-lb-eleutherococcus-powder-siberian-ginseng-eleutherocccus-senticosus,"1 Lb Eleutherococcus powder ""siberian ginseng"" (Eleutherocccus senticosus)","Eleutherococcus root powder also known as Eleutherococcus Senticosus or Devil's Bush a shrub found in Siberia and Korea. Known as Siberian Ginseng and has a long history of use in Asian Healing. Used in magical practices especially where males are concerned. Stimulating sexual desire and male virility and also in spells for money drawing, health, change, breaking curses and attracting love into your life. To be stored in a sealed container in a cool, dark place. 1lb in powder form.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Curses, Crossing & Hexing,Money & Success,Healing & Health,Love, Attraction & Relationships,Blocks, Obstacles & Change,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HELEPB,544,shopify,21,deny,azuregreen,61.09,,TRUE,TRUE,,https://www.azuregreen.net/images/HELEP.jpg,1,"1 Lb Eleutherococcus powder ""siberian ginseng"" (Eleutherocccus senticosus)",FALSE,active
heps-epsom-salt-2oz,Epsom Salt 2oz,"Epsom Salts are widely used for soothing baths, whether it's a ritual bath or just a soak, Epsom salt has much to offer. Some added benefits besides a relaxing tub are, help with detoxing, inflammation, stress relief, maintaining healthy skin, bone health, foot odor, nervous system, and more. 2oz Epsom Salt",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEPS,90,shopify,41,deny,azuregreen,4.42,,TRUE,TRUE,,https://www.azuregreen.net/images/HEPSB.JPG,1,Epsom Salt 2oz,FALSE,active
heps25-25-lb-epsom-salts,25 Lb Epsom Salts,"Epsom Salts are widely used for soothing baths, whether it's a ritual bath or just a soak, Epsom salt has much to offer. Some added benefits besides a relaxing tub are, help with detoxing, inflammation, stress relief, maintaining healthy skin, bone health, foot odor, nervous system, and more. 25lb Epsom Salt",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEPS25,12246,shopify,4,deny,azuregreen,181.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HEPSB.JPG,1,25 Lb Epsom Salts,FALSE,active
heps5-5-lb-epsom-salts,5 Lb Epsom Salts,"Epsom Salts are widely used for soothing baths, whether it's a ritual bath or just a soak, Epsom salt has much to offer. Some added benefits besides a relaxing tub are, help with detoxing, inflammation, stress relief, maintaining healthy skin, bone health, foot odor, nervous system, and more. 5lb Epsom Salt",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEPS5,2721,shopify,24,deny,azuregreen,40.69,,TRUE,TRUE,,https://www.azuregreen.net/images/HEPSB.JPG,1,5 Lb Epsom Salts,FALSE,active
hepsb-1-lb-epsom-salts,1 Lb Epsom Salts,"Epsom Salts are widely used for soothing baths, whether it's a ritual bath or just a soak, Epsom salt has much to offer. Some added benefits besides a relaxing tub are, help with detoxing, inflammation, stress relief, maintaining healthy skin, bone health, foot odor, nervous system, and more. 1lb Epsom Salt",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Salts,Salts & Ritual Rice,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEPSB,544,shopify,3838,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HEPSB.JPG,1,1 Lb Epsom Salts,FALSE,active
heucc-eucalyptus-cut-2oz-eucalyptus-globulus,Eucalyptus cut 2oz (Eucalyptus globulus),"Eucalyptus also known as Eucalyptus Globulus, Blue Gum or Australian Fever Tree, originating in India. Used in floral crafts and also used widely medicinally for its warming effect. In magic it may be used for protection, healing, purifying, negative energy, difficulties in relationships, and to maintain good health. Cut form with aroma and to be sealed and kept in a cool, dry place. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEUCC,90,shopify,77,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HEUCCBB.jpg,1,Eucalyptus cut 2oz (Eucalyptus globulus),FALSE,active
heuccb-1-lb-eucalyptus-cut-eucalyptus-globulus,1 Lb Eucalyptus cut (Eucalyptus globulus),"Eucalyptus also known as Eucalyptus Globulus, Blue Gum or Australian Fever Tree, originating in India. Used in floral crafts and also used widely medicinally for its warming effect. In magic it may be used for protection, healing, purifying, negative energy, difficulties in relationships, and to maintain good health. Cut form with aroma and to be sealed and kept in a cool, dry place. 1lb",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Cleansing & Purification,Protection & Evil Eye,Negativity & Bad Luck,Healing & Health,Love, Attraction & Relationships,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HEUCCB,635,shopify,25,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/HEUCCBB.jpg,1,1 Lb Eucalyptus cut (Eucalyptus globulus),FALSE,active
hfens-fennel-seed-4oz-foeniculum-vulgare,Fennel Seed 4oz  (Foeniculum vulgare),"Fennel Seed or Foeniculum Vulgare originating in Egypt. Used widely medicinally for indigestion issues. In magical practices it has the power to bring out strength, vitality, and sexual virility. While aiding you in preventing curses, possession spells, protection, healing, and purification. Sweet and spicy scent to be stored in a sealed container in a cool, dark place. 4oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HFENS,181,shopify,15,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HFENSBB.jpg,1,Fennel Seed 4oz  (Foeniculum vulgare),FALSE,active
hfensb-1-lb-fennel-seed-foeniculum-vulgare,1 Lb Fennel Seed (Foeniculum vulgare),"Fennel Seed or Foeniculum Vulgare originating in Egypt. Used widely medicinally for indigestion issues. In magical practices it has the power to bring out strength, vitality, and sexual virility. While aiding you in preventing curses, possession spells, protection, healing, and purification. Sweet and spicy scent to be stored in a sealed container in a cool, dark place. 1lb",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Cleansing & Purification,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Curses, Crossing & Hexing,Healing & Health,Vitality, Strength & Courage,Sexual Functions, Lust, & Virility,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HFENSB,544,shopify,50,deny,azuregreen,31.62,,TRUE,TRUE,,https://www.azuregreen.net/images/HFENS_Bt.jpg,1,1 Lb Fennel Seed (Foeniculum vulgare),FALSE,active
hfevc-feverfew-cut-2oz-tanacetum-parthenium,Feverfew cut 2oz  (Tanacetum parthenium),"Feverfew or Tanacetum Parthenium also known as Featherfew. Used historically for a variety of reasons and today in magical practices for protection against accidents and sickness, and in love spells. In cut form with a fresh scent to be stored in an airtight container in a cool, dry place. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",FALSE,Title,Default Title,HFEVC,136,shopify,0,deny,azuregreen,18.02,,TRUE,TRUE,,https://www.azuregreen.net/images/HFEVC_B.JPG,1,Feverfew cut 2oz  (Tanacetum parthenium),FALSE,active
hfevcb-1-lb-feverfew-cut-tanacetum-parthenium,1 Lb Feverfew cut (Tanacetum parthenium),"Feverfew or Tanacetum Parthenium also known as Featherfew. Used historically for a variety of reasons and today in magical practices for protection against accidents and sickness, and in love spells. In cut form with a fresh scent to be stored in an airtight container in a cool, dry place. 1lb",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Protection & Evil Eye,Healing & Health,Love, Attraction & Relationships,Alchemical Botanicals,The Way to Resonance",FALSE,Title,Default Title,HFEVCB,816,shopify,0,deny,azuregreen,110.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HFEVC_B.JPG,1,1 Lb Feverfew cut (Tanacetum parthenium),FALSE,active
hfivfc-five-finger-grass-cut-2oz-cinquefoil,Five Finger Grass cut 2oz (Cinquefoil),"Five Finger Grass or Cinquefoil originating in the United States and is a member of the rose family. Ingredient in the leaf yields a red dye used in the leather industry. In magic and folklore it has earned its place in ""witches' flying ointment"" and is used in a number of love and prosperity spells. Store in a sealed container in a cool, dark place. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",FALSE,Title,Default Title,HFIVFC,181,shopify,0,deny,azuregreen,38.42,,TRUE,TRUE,,https://www.azuregreen.net/images/HFIVC_B.jpg,1,Five Finger Grass cut 2oz (Cinquefoil),FALSE,active
hfivfcb-1-lb-five-finger-grass-cut-cinquefoill,1 Lb Five Finger Grass cut (Cinquefoill),"Five Finger Grass or Cinquefoil originating in the United States and is a member of the rose family. Ingredient in the leaf yields a red dye used in the leather industry. In magic and folklore it has earned its place in ""witches' flying ointment"" and is used in a number of love and prosperity spells. Store in a sealed container in a cool, dark place. 1lb.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Love, Attraction & Relationships,Good Luck, Prosperity & Manifesting,Alchemical Botanicals,The Way to Resonance",FALSE,Title,Default Title,HFIVFCB,1360,shopify,0,deny,azuregreen,267.35,,TRUE,TRUE,,https://www.azuregreen.net/images/HFIVC_B.jpg,1,1 Lb Five Finger Grass cut (Cinquefoill),FALSE,active
hflas-flax-seed-4oz-linum-usitatissimum,Flax Seed 4oz (Linum usitatissimum),"Flax Seed or Linum Usitatissimum also called Linseed, originating in the United States. Used mainly in the culinary world because of its health benefits. In magic it may be used in money, healing spells, protection, against hostile energies, beauty, and for divination powers. Whole seed form to be stored in a sealed container in a cool, dark place. 4oz",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Youth & Beauty,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HFLAS,181,shopify,23,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HFLAS_B.JPG,1,Flax Seed 4oz (Linum usitatissimum),FALSE,active
hflasb-1-lb-flax-seed-linum-usitatissimum,1 Lb Flax Seed (Linum usitatissimum),"Flax Seed or Linum Usitatissimum also called Linseed, originating in the United States. Used mainly in the culinary world because of its health benefits. In magic it may be used in money, healing spells, protection, against hostile energies, beauty, and for divination powers. Whole seed form to be stored in a sealed container in a cool, dark place. 1lb.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Money & Success,Healing & Health,Psychic Powers/Development & Divination,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HFLASB,544,shopify,128,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/HFLAS_B.JPG,1,1 Lb Flax Seed (Linum usitatissimum),FALSE,active
hgalrc-galangal-root-cut-chewing-john-1oz-alpinia-species,"Galangal Root cut ""Chewing John"" 1oz (Alpinia species)","Galangal Root or Alphinia Species, also known as Little John, Chewing John, or Galingale. Used for centuries because of its warming effect it has on the body. In magical spells it may be used to help with protection, lust, money, psychic powers, winning in court, doubling money, sex magic and hex breaking. Woody and peppery scent, to be stored in a sealed container in a cool, dry spot. 1oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HGALRC,45,shopify,28,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HGALRC_B.JPG,1,"Galangal Root cut ""Chewing John"" 1oz (Alpinia species)",FALSE,active
hgalrcb-1-lb-galangal-root-cut-chewing-john-alpinia-species,"1 Lb Galangal Root cut ""Chewing John""  (Alpinia species)","Galangal Root or Alphinia Species, also known as Little John, Chewing John, or Galingale. Used for centuries because of its warming effect it has on the body. In magical spells it may be used to help with protection, lust, money, psychic powers, winning in court, doubling money, sex magic and hex breaking. Woody and peppery scent, to be stored in a sealed container in a cool, dry spot. 1lb",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Banishing, Exorcism & Hex Breaking,Protection & Evil Eye,Curses, Crossing & Hexing,Money & Success,Psychic Powers/Development & Divination,Sexual Functions, Lust, & Virility,Court & Legal Issues,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HGALRCB,544,shopify,2,deny,azuregreen,58.82,,TRUE,TRUE,,https://www.azuregreen.net/images/HGALRC_B.JPG,1,"1 Lb Galangal Root cut ""Chewing John""  (Alpinia species)",FALSE,active
hginrc-ginger-root-split-2oz-zingiber-officinale,Ginger Root split 2oz (Zingiber officinale),"Ginger Root or Zingiber Officinale a tropical plant native to Asia. Long history of use in the culinary world as well as a popular ingredient in Ayurveda holistic healing. In magical practices it is used for new experiences, adventure, promoting sensuality, sexuality, confidence, to obtain power and prosperity. In cut form with a pungent scent to be stored in a sealed container away from light, heat, and humidity. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Love, Attraction & Relationships,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HGINRC,113,shopify,47,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HGINRC.jpg,1,Ginger Root split 2oz (Zingiber officinale),FALSE,active
hginrcb-1-lb-ginger-root-split-zingiber-officinale,1 Lb Ginger Root split (Zingiber officinale),"Ginger Root or Zingiber Officinale a tropical plant native to Asia. Long history of use in the culinary world as well as a popular ingredient in Ayurveda holistic healing. In magical practices it is used for new experiences, adventure, promoting sensuality, sexuality, confidence, to obtain power and prosperity. In cut form with a pungent scent to be stored in a sealed container away from light, heat, and humidity. 1lb.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Good Luck, Prosperity & Manifesting,Empower Spells & Sorcery,Ritual Tools,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HGINRCB,589,shopify,48,deny,azuregreen,47.49,,TRUE,TRUE,,https://www.azuregreen.net/images/HGINRC.jpg,1,1 Lb Ginger Root split (Zingiber officinale),FALSE,active
hginsp-ginseng-powder-siberian-eleutherococcus-2oz,"Ginseng powder ""Siberian"" (Eleutherococcus) 2oz","Ginseng Powder or Siberian Ginseng carrying holistic healing properties. Ginseng is known to have warm, energizing effect. In magic it is used in love, beauty, protection, healing spells and helps improve exercise performance. No detectable scent and to be stored in an airtight container away from light, heat, and humidity. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HGINSP,90,shopify,29,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HGINRP.jpg,1,"Ginseng powder ""Siberian"" (Eleutherococcus) 2oz",FALSE,active
hginspb-1-lb-ginseng-powder-siberian-eleutherococcus,"1 Lb Ginseng powder ""Siberian"" (Eleutherococcus)","Ginseng Powder or Siberian Ginseng carrying holistic healing properties. Ginseng is known to have warm, energizing effect. In magic it is used in love, beauty, protection, healing spells and helps improve exercise performance. No detectable scent and to be stored in an airtight container away from light, heat, and humidity. 1lb.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Protection & Evil Eye,Healing & Health,Love, Attraction & Relationships,Energy, Power & Motivation,Youth & Beauty,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HGINSPB,544,shopify,5,deny,azuregreen,29.35,,TRUE,TRUE,,https://www.azuregreen.net/images/HGINRP.jpg,1,"1 Lb Ginseng powder ""Siberian"" (Eleutherococcus)",FALSE,active
hhaww-hawthorn-berries-whole-2oz-crataegus-laevigata,Hawthorn Berries whole 2oz (Crataegus laevigata),"Hawthorn Berries or Crataegus Laevigata, also known as Haws. Native to Europe and used in food preparation for centuries. In magic practices it has a variety of uses including chastity, fertility, fairy magick, rebirth, happiness and success. In berry form with a mild fruity scent to be stored in a sealed container in a dark, cool place. 2oz. Wild Crafted",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHAWW,90,shopify,20,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HHAWW_B.JPG,1,Hawthorn Berries whole 2oz (Crataegus laevigata),FALSE,active
hhawwb-1-lb-hawthorn-berries-whole-crataegus-laevigata,1 Lb Hawthorn Berries whole (Crataegus laevigata),"Wild Crafted Hawthorn Berries or Crataegus Laevigata, also known as Haws. Native to Europe and used in food preparation for centuries. In magic practices it has a variety of uses including chastity, fertility, fairy magick, rebirth, happiness and success. In berry form with a mild fruity scent to be stored in a sealed container in a dark, cool place. 1lb Wild Crafted",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Money & Success,New Beginnings, Rebirth, & Fertility,Sexual Functions, Lust, & Virility,Peace, Happiness & Relaxation,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHAWWB,544,shopify,21,deny,azuregreen,52.02,,TRUE,TRUE,,https://www.azuregreen.net/images/HHAWW_B.JPG,1,1 Lb Hawthorn Berries whole (Crataegus laevigata),FALSE,active
hhibw-hibiscus-flower-whole-2oz-hibiscus-sabdariffa,Hibiscus Flower Whole 2oz (Hibiscus sabdariffa),"Hibiscus Flower or Hibiscus Sabdariffa, also known as Rose Mallow and is native to Egypt. Used traditionally in the culinary field and the flowers are used in decorating. In magic practices it is used for attracting love, and for divination and dreaming. Flower form to be stored in a sealed container in a cool, dark place. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHIBW,226,shopify,57,deny,azuregreen,13.49,,TRUE,TRUE,,https://www.azuregreen.net/images/HHIBW_B.JPG,1,Hibiscus Flower Whole 2oz (Hibiscus sabdariffa),FALSE,active
hhibwb-1-lb-hibiscus-flower-whole-hibiscus-sabdariffa,1 Lb Hibiscus Flower Whole (Hibiscus sabdariffa),"Hibiscus Flower or Hibiscus Sabdariffa, also known as Rose Mallow and is native to Egypt. Used traditionally in the culinary field and the flowers are used in decorating. In magic practices it is used for attracting love, and for divination and dreaming. Flower form to be stored in a sealed container in a cool, dark place. 1lb.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Psychic Powers/Development & Divination,Dreams & Sleep,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHIBWB,1360,shopify,34,deny,azuregreen,63.35,,TRUE,TRUE,,https://www.azuregreen.net/images/HHIBW_B.JPG,1,1 Lb Hibiscus Flower Whole (Hibiscus sabdariffa),FALSE,active
hhigc-high-john-root-1oz-ipomoea-jalapa,High John Root 1oz  (Ipomoea jalapa),"High John or Ipomoea Jalapa is a member of the Morning Glory family. In magical practices it is a powerful component in spell work around luck, prosperity, sex drive, happiness and to help win in court. Whole root form to be stored in a sealed container in a cool, dark place. 1oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Good Luck, Prosperity & Manifesting,Alchemical Botanicals,The Way to Resonance",FALSE,Title,Default Title,HHIGC,136,shopify,0,deny,azuregreen,36.15,,TRUE,TRUE,,https://www.azuregreen.net/images/HHIGC_B.JPG,1,High John Root 1oz  (Ipomoea jalapa),FALSE,active
hhigcb-1-lb-high-john-root-whole-ipomoea-jalapa,1 Lb High John Root whole (Ipomoea jalapa),"High John or Ipomoea Jalapa is a member of the Morning Glory family. In magical practices it is a powerful component in spell work around luck, prosperity, sex drive, happiness and to help win in court. Whole root form to be stored in a sealed container in a cool, dark place. 1lb
comes from Mexico",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Sexual Functions, Lust, & Virility,Court & Legal Issues,Peace, Happiness & Relaxation,Alchemical Botanicals,The Way to Resonance",FALSE,Title,Default Title,HHIGCB,907,shopify,0,deny,azuregreen,430.55,,TRUE,TRUE,,https://www.azuregreen.net/images/HHIGC_B.JPG,1,1 Lb High John Root whole (Ipomoea jalapa),FALSE,active
hhopw-hops-flowers-whole-1oz-humulus-iupulus,"Hops Flowers, whole 1oz (Humulus iupulus)","Hops or Humulus Iupulus originating in the United States. Many Centuries of use in beer production. A member of the Cannabis and Hemp family and can assist you in relaxing. In magic practices it may be used to assist you in sleep, dreams, healing and restfulness. Flower form to be stored in a sealed container away from light, heat, and humidity. 1oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHOPW,90,shopify,37,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HHOPW_B.JPG,1,"Hops Flowers, whole 1oz (Humulus iupulus)",FALSE,active
hhopwb-1-lb-hops-flower-whole-humulus-iupulus,1 Lb Hops Flower whole (Humulus iupulus),"Hops or Humulus Iupulus originating in the United States. Many Centuries of use in beer production. A member of the Cannabis and Hemp family and can assist you in relaxing. In magic practices it may be used to assist you in sleep, dreams, healing and restfulness. Flower form to be stored in a sealed container away from light, heat, and humidity. 1lb",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Healing & Health,Peace, Happiness & Relaxation,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHOPWB,1179,shopify,26,deny,azuregreen,101.89,,TRUE,TRUE,,https://www.azuregreen.net/images/HHOPW_B.JPG,1,1 Lb Hops Flower whole (Humulus iupulus),FALSE,active
hhorc-horehound-cut-2oz-marrubium-vulgare,Horehound Cut 2oz (Marrubium vulgare),"Horehound or Marrubium Vulgare also known as White Horehound, originating in Europe. Used for Centuries to produce items to help with respiratory and gastrointestinal issues. In magic practices it is sacred to Horus and can help with protection, mental powers, exorcism, healing, mental clarity especially when doing rituals, creativity, and balancing of energies. In cut form with a mild scent to be stored in a sealed container in a cool, dark place. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Protection & Evil Eye,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHORC,181,shopify,31,deny,azuregreen,8.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HHORC_B.JPG,1,Horehound Cut 2oz (Marrubium vulgare),FALSE,active
hhorcb-1-lb-horehound-cut-marrubium-vulgare,1 Lb Horehound cut (Marrubium vulgare),"Horehound or Marrubium Vulgare also known as White Horehound, originating in Europe. Used for Centuries to produce items to help with respiratory and gastrointestinal issues. In magic practices it is sacred to Horus and can help with protection, mental powers, exorcism, healing, mental clarity especially when doing rituals, creativity, and balancing of energies. In cut form with a mild scent to be stored in a sealed container in a cool, dark place. 1lb",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Banishing, Exorcism & Hex Breaking,Healing & Health,Psychic Powers/Development & Divination,Blocks, Obstacles & Change,Focus, Mental Powers & Memory,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHORCB,1133,shopify,9,deny,azuregreen,52.02,,TRUE,TRUE,,https://www.azuregreen.net/images/HHORC_B.JPG,1,1 Lb Horehound cut (Marrubium vulgare),FALSE,active
hhorgp-horny-goat-weed-2oz-powder-epimedium-grandiflorum,Horny Goat Weed 2oz powder (Epimedium grandiflorum),"Horny Goat or Epimedium Grandiflorum. A common herb used medicinally for sexual performance issues, sex drive, pain, fatigue and memory loss. In magic practices it may be used to enhance libido in men and women, sexual functions, and used to honor the Fertility or the God and bring his energies into rituals. Powder form to be stored in a sealed container in a cool, dark place. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHORGP,90,shopify,23,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/HHORGP.jpg,1,Horny Goat Weed 2oz powder (Epimedium grandiflorum),FALSE,active
hhorgpb-1-lb-horny-goat-weed-powder-epimedium-sagittatum,1 Lb Horny Goat Weed powder (Epimedium sagittatum),"Horny Goat or Epimedium sagittatum (syn. E. sinense) Common herb used medicinally for sexual performance issues, sex drive, pain, fatigue and memory loss. In magic practices it may be used to enhance libido in men and women, sexual functions, and used to honor the Fertility or the God and bring his energies into rituals. Powder form to be stored in a sealed container in a cool, dark place. 1lb.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Energy, Power & Motivation,New Beginnings, Rebirth, & Fertility,Sexual Functions, Lust, & Virility,Empower Spells & Sorcery,Focus, Mental Powers & Memory,Ritual Tools,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHORGPB,544,shopify,27,deny,azuregreen,301.35,,TRUE,TRUE,,https://www.azuregreen.net/images/HHORGP.jpg,1,1 Lb Horny Goat Weed powder (Epimedium sagittatum),FALSE,active
hhysc-hyssop-cut-2oz-hyssopus-officinalis,Hyssop Cut 2oz (Hyssopus officinalis),"Hyssop or Hyssopus Officianlis and also known as the ""holy herb"" native to Europe. This herb is thousands of years old and is referenced in the bible as a ""purging herb"". Used in Egypt for its protection properties. In magic practices today it may assist you in cleansing, purification, and protection. Cut form to be stored in a sealed container in a cool, dark place. 2oz.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHYSC,136,shopify,33,deny,azuregreen,11.22,,TRUE,TRUE,,https://www.azuregreen.net/images/HHYSC.jpg,1,Hyssop Cut 2oz (Hyssopus officinalis),FALSE,active
hhyscb-1-lb-hyssop-cut-hyssopus-officinalis,1 Lb Hyssop Cut (Hyssopus officinalis),"Hyssop or Hyssopus Officianlis and also known as the ""holy herb"" native to Europe. This herb is thousands of years old and is referenced in the bible as a ""purging herb"". Used in Egypt for its protection properties. In magic practices today it may assist you in cleansing, purification, and protection. Cut form to be stored in a sealed container in a cool, dark place. 1lb.",AzureGreen,Metaphysical Supplies,"Herbs by the Pound A - M,Cleansing & Purification,Protection & Evil Eye,Blocks, Obstacles & Change,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HHYSCB,816,shopify,11,deny,azuregreen,65.62,,TRUE,TRUE,,https://www.azuregreen.net/images/HHYSC.jpg,1,1 Lb Hyssop Cut (Hyssopus officinalis),FALSE,active
hirimc-irish-moss-cut-2oz-wild-crafted,Irish Moss cut 2oz wild crafted,"Irish Moss also known as Carrageen Moss or Chondracanthus Chamissoi, originating in Peru. A type of red algae that has a rich source of protein and various minerals. Used in the makeup and food industry to help bind. In spell work it is used for luck, money, protection, and in water magic. 2oz wild crafted, cut and sifted, to be stored in a sealed container in a cool dark place.",AzureGreen,Metaphysical Supplies,"Herb packets A - M,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,HIRIMC,113,shopify,20,deny,azuregreen,22.55,,TRUE,TRUE,,https://www.azuregreen.net/images/HIRIMCB.jpg,1,Irish Moss cut 2oz wild crafted,FALSE,active
